Unnamed: 0,num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get
2770,2770,1014,2232,成都信息工程大学,4151010621,四川省,成都市,本科,公办,成都信息工程大学,104.310977,30.60995,1db3296257b10c2dc61b7555,龙泉驿区,-1
2771,2771,1014,2232,成都信息工程大学,4151010621,四川省,成都市,本科,公办,成都信息工程大学(人南校区),104.072282,30.651185,06d7754235e9ce4ed4b74e94,武侯区,-1
2772,2772,1014,2232,成都信息工程大学,4151010621,四川省,成都市,本科,公办,成都信息工程大学成都研究院,104.014707,30.468588,f939196c977036b2abf0cda9,双流区,1
2773,2773,1015,2233,四川轻化工大学,4151010622,四川省,自贡市,本科,公办,四川轻化工大学(汇东校区),104.776958,29.33646,db5157c3e0e117d8220220d1,自流井区,1
2774,2774,1015,2233,四川轻化工大学,4151010622,四川省,自贡市,本科,公办,四川轻化工大学(李白河校区),104.838361,29.384433,438c21d9d8ebe292b21e36d0,大安区,1
2775,2775,1015,2233,四川轻化工大学,4151010622,四川省,自贡市,本科,公办,四川轻化工大学(汇北校区),104.773613,29.345044,a05f8687cefb10c49d9d6822,自流井区,1
2776,2776,1015,2233,四川轻化工大学,4151010622,四川省,自贡市,本科,公办,四川轻化工大学应用技术学院,104.769841,29.341489,8c454662760366fdb54f54f0,自流井区,1
2777,2777,1015,2233,四川轻化工大学,4151010622,四川省,自贡市,本科,公办,四川轻化工大学(营盘校区),104.770496,29.36414,978770b226bb16487ec876c8,自流井区,-1
2778,2778,1016,2234,西华大学,4151010623,四川省,成都市,本科,公办,西华大学(郫都校区),103.962133,30.782454,6f5f6d8b3eb31391e81e97ae,金牛区,1
2779,2779,1016,2234,西华大学,4151010623,四川省,成都市,本科,公办,西华大学(彭州校区),103.949991,30.985632,6eb3460c7b78f85d5810931a,彭州市,1
2780,2780,1016,2234,西华大学,4151010623,四川省,成都市,本科,公办,西华大学,103.94862,30.983113,7760ace5b0c829d82e47333f,彭州市,-1
2781,2781,1016,2234,西华大学,4151010623,四川省,成都市,本科,公办,西华大学(人南校区),104.074288,30.640677,ecc79340209b91707402699e,武侯区,1
2782,2782,1016,2234,西华大学,4151010623,四川省,成都市,本科,公办,西华大学,103.970386,30.785801,378d7725a78df4593310af78,郫都区,-1
2783,2783,1017,2235,中国民用航空飞行学院,4151010624,交通运输部（中国民用航空局）,德阳市,本科,公办,中国民用航空飞行学院,104.313105,30.956069,df5ffb9d4ce777fa2dfaa7e4,广汉市,1
2784,2784,1017,2235,中国民用航空飞行学院,4151010624,交通运输部（中国民用航空局）,德阳市,本科,公办,中国民用航空飞行学院(德阳校区),104.429333,31.161014,7de3821f479c5c43eaf85344,旌阳区,-1
2785,2785,1019,2237,西昌学院,4151010628,四川省,凉山彝族自治州,本科,公办,西昌学院(安宁校区),102.219489,27.952339,b749a3031bd5534016a190a9,西昌市,1
2786,2786,1019,2237,西昌学院,4151010628,四川省,凉山彝族自治州,本科,公办,西昌学院(邛海校区),102.271624,27.851437,937a8dd4971385852fe67b92,西昌市,1
2787,2787,1019,2237,西昌学院,4151010628,四川省,凉山彝族自治州,本科,公办,西昌学院(西校区),102.267244,27.9073,eebd3f24b31a378996ca075f,西昌市,1
2788,2788,1019,2237,西昌学院,4151010628,四川省,凉山彝族自治州,本科,公办,西昌学院继续教育学院,102.260954,27.896606,be1ea5efd67bbbbe14948e6c,西昌市,1
2789,2789,1019,2237,西昌学院,4151010628,四川省,凉山彝族自治州,本科,公办,西昌学院北校区,102.208185,27.948465,0bb27337e4f487eb6c3e1bbd,西昌市,-1
2790,2790,1019,2237,西昌学院,4151010628,四川省,凉山彝族自治州,本科,公办,西昌学院西校区,102.266338,27.905837,dd650535b1109aa4b04c4905,西昌市,-1
2791,2791,1020,2238,西南医科大学,4151010632,四川省,泸州市,本科,公办,西南医科大学(忠山校区),105.451069,28.890489,5dc78ea3b6426cbc78f796e6,江阳区,1
2792,2792,1020,2238,西南医科大学,4151010632,四川省,泸州市,本科,公办,西南医科大学(城北校区),105.425397,28.906505,e3c4b97ccac8efe9f942b298,龙马潭区,1
2793,2793,1021,2239,成都中医药大学,4151010633,四川省,成都市,本科,公办,成都中医药大学(温江校区),103.81401,30.692594,4e8fc757a393dd84e6e96514,温江区,1
2794,2794,1021,2239,成都中医药大学,4151010633,四川省,成都市,本科,公办,成都中医药大学(十二桥校区),104.050309,30.672574,fec7ac2820e72b5b8f55ec86,金牛区,1
2795,2795,1021,2239,成都中医药大学,4151010633,四川省,成都市,本科,公办,成都中医药大学(人民南路校区),104.073702,30.63185,7aea43b75ffde3e17c29bd44,武侯区,1
2796,2796,1021,2239,成都中医药大学,4151010633,四川省,成都市,本科,公办,成都中医药大学,104.314256,30.608167,c0bea14edf59789ab5f42fc9,龙泉驿区,-1
2797,2797,1021,2239,成都中医药大学,4151010633,四川省,成都市,本科,公办,成都中医药大学药学院,103.811829,30.69512,33a1da75045a2b793904b178,温江区,-1
2798,2798,1022,2240,川北医学院,4151010634,四川省,南充市,本科,公办,川北医学院(顺庆校区),106.086844,30.801407,15c3e3d1dc0881afabf0cde9,顺庆区,1
2799,2799,1022,2240,川北医学院,4151010634,四川省,南充市,本科,公办,川北医学院(高坪校区),106.136544,30.784411,1eeed54689fba6f3b4147f9c,高坪区,1
2800,2800,1022,2240,川北医学院,4151010634,四川省,南充市,本科,公办,川北医学院(潆溪校区),106.066731,30.879528,f17c1b1f7d67561a72455bca,顺庆区,-1
2801,2801,1023,2241,四川师范大学,4151010636,四川省,成都市,本科,公办,四川师范大学(狮子山校区),104.129339,30.615519,878c7979b1b826ce49fc8d76,锦江区,1
2802,2802,1023,2241,四川师范大学,4151010636,四川省,成都市,本科,公办,四川师范大学(成龙校区),104.208306,30.570984,3a0fbba84c92ff429fe32184,龙泉驿区,1
2803,2803,1023,2241,四川师范大学,4151010636,四川省,成都市,本科,公办,四川师范大学(东校区),104.170153,30.619751,880764f945e89c7a7ec876d1,龙泉驿区,-1
2804,2804,1023,2241,四川师范大学,4151010636,四川省,成都市,本科,公办,四川师范大学,104.316181,30.61948,f76fb0a83fee426176e5b601,龙泉驿区,-1
2805,2805,1023,2241,四川师范大学,4151010636,四川省,成都市,本科,公办,四川师范大学实验外国语学校,104.022208,30.683895,09b15a765721251904026f95,青羊区,-1
2806,2806,1023,2241,四川师范大学,4151010636,四川省,成都市,本科,公办,四川师范大学教师教育与心理学院学院,104.127845,30.615904,a38b0ffc57223d55b1077dda,锦江区,-1
2807,2807,1024,2242,西华师范大学,4151010638,四川省,南充市,本科,公办,西华师范大学(华凤校区),106.073086,30.823736,56f2f69674343a810aa8d4ee,顺庆区,1
2808,2808,1024,2242,西华师范大学,4151010638,四川省,南充市,本科,公办,西华师范大学(行署校区),106.095167,30.806352,a019b0f9c5e6a0fb8c1a896d,顺庆区,1
2809,2809,1025,2243,绵阳师范学院,4151010639,四川省,绵阳市,本科,公办,绵阳师范学院(高新校区),104.605137,31.459785,c14281a6b0aa18c6c4effb82,涪城区,1
2810,2810,1025,2243,绵阳师范学院,4151010639,四川省,绵阳市,本科,公办,绵阳师范学院(游仙校区),104.786182,31.49941,84e232f513c8b262c6f50de1,游仙区,1
2811,2811,1026,2244,内江师范学院,4151010640,四川省,内江市,本科,公办,内江师范学院,105.106359,29.614397,d20c8076b15bc11d38e4a658,东兴区,-1
2812,2812,1026,2244,内江师范学院,4151010640,四川省,内江市,本科,公办,内江师范学院,105.106359,29.614397,0669d66060d9f4d6d6b74e58,东兴区,-1
2813,2813,1027,2245,宜宾学院,4151010641,四川省,宜宾市,本科,公办,宜宾学院,104.620282,28.799496,7388dffd2caa4fead3ff232e,翠屏区,1
2814,2814,1027,2245,宜宾学院,4151010641,四川省,宜宾市,本科,公办,宜宾学院临港校区(一期),104.690644,28.821949,c594c762e2242f412efaa7af,翠屏区,-1
2815,2815,1027,2245,宜宾学院,4151010641,四川省,宜宾市,本科,公办,宜宾学院,104.61977,28.796126,02353874d088cf00e215f9d0,翠屏区,-1
2816,2816,1027,2245,宜宾学院,4151010641,四川省,宜宾市,本科,公办,宜宾学院B区,104.61538,28.793175,b072fca4284b44d822f0177b,翠屏区,-1
2817,2817,1027,2245,宜宾学院,4151010641,四川省,宜宾市,本科,公办,宜宾学院,104.617915,28.796223,eacb1b8f0a628846fa42b2d4,翠屏区,-1
2818,2818,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院(莲湖校区),107.475763,31.23931,826e6852afc815c731f71d06,通川区,1
2819,2819,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院(南坝校区),107.491242,31.217154,6fddd7fd51580d7c3517dc17,达川区,1
2820,2820,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院莲湖校区学生宿舍区,107.474142,31.237889,5b81fa4cead8542f45e27443,通川区,-1
2821,2821,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院音乐与演艺学院,107.473586,31.239279,a6b97eaeb5ee151acd06a49a,通川区,-1
2822,2822,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院教师教育学院,107.475247,31.239124,a9f2402759f0da813b04b1b5,通川区,-1
2823,2823,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院化学化工学院,107.492114,31.21651,8a8934779e648fb0eb1e9714,达川区,-1
2824,2824,1028,2246,四川文理学院,4151010644,四川省,达州市,本科,公办,四川文理学院智能制造学院,107.490734,31.217849,c69169ae247d20765e17c359,达川区,-1
2825,2825,1029,2247,阿坝师范学院,4151010646,四川省,阿坝藏族羌族自治州,本科,公办,阿坝师范学院,103.423101,30.930176,fb2b3ec20d6bbfdd71455b34,汶川县,1
2826,2826,1029,2247,阿坝师范学院,4151010646,四川省,阿坝藏族羌族自治州,本科,公办,阿坝师范学院美术学院,103.426504,30.93039,5d096f68d8a6bba5d12dd601,汶川县,-1
2827,2827,1030,2248,乐山师范学院,4151010649,四川省,乐山市,本科,公办,乐山师范学院,103.757747,29.565115,e93761f696f8860d233bf296,市中区,1
2828,2828,1030,2248,乐山师范学院,4151010649,四川省,乐山市,本科,公办,乐山师范学院,103.757237,29.560669,9eb2a16319397fa57bf796ed,市中区,-1
2829,2829,1030,2248,乐山师范学院,4151010649,四川省,乐山市,本科,公办,乐山师范学院旅游学院,103.757724,29.56707,9e2e4e9b2b53e4c04151c006,市中区,-1
2830,2830,1031,2249,西南财经大学,4151010651,教育部,成都市,本科,公办,西南财经大学(柳林校区),103.827675,30.687832,b629c6ab790bd8222ffaa7c0,温江区,1
2831,2831,1031,2249,西南财经大学,4151010651,教育部,成都市,本科,公办,西南财经大学(光华校区),104.020544,30.674066,149f4852a866cdf3c61e5106,青羊区,1
2832,2832,1032,2250,成都体育学院,4151010653,四川省,成都市,本科,公办,成都体育学院,104.049992,30.652713,72aa2513eb3d3a46077ce8ec,武侯区,1
2833,2833,1032,2250,成都体育学院,4151010653,四川省,成都市,本科,公办,成都体育学院航空港校区,104.013631,30.589492,5979377efcc82a41eee4a5b6,武侯区,1
2834,2834,1033,2251,四川音乐学院,4151010654,四川省,成都市,本科,公办,四川音乐学院(武侯校区),104.085456,30.643663,0e8d607187ecba23eb56fa54,武侯区,1
2835,2835,1033,2251,四川音乐学院,4151010654,四川省,成都市,本科,公办,四川音乐学院(新都校区),104.184528,30.812358,f2f1eadde6fa52036c4760db,新都区,1
2836,2836,1033,2251,四川音乐学院,4151010654,四川省,成都市,本科,公办,四川音乐学院(南区),104.085454,30.643685,eb18ce9890605fc2f7eafcc2,武侯区,-1
2837,2837,1034,2252,西南民族大学,4151010656,国家民委,成都市,本科,公办,西南民族大学(武侯校区),104.055946,30.645411,060c1583af6ae84725e0a01d,武侯区,1
2838,2838,1034,2252,西南民族大学,4151010656,国家民委,成都市,本科,公办,西南民族大学(航空港校区北区),103.975163,30.570521,72aa2513eb7a3a46077ce82d,双流区,1
2839,2839,1034,2252,西南民族大学,4151010656,国家民委,成都市,本科,公办,西南民族大学,103.978291,30.566429,91d590679b9fc31d5ed4fe5d,双流区,-1
2840,2840,1034,2252,西南民族大学,4151010656,国家民委,成都市,本科,公办,西南民族大学,104.054674,30.642663,6956b14430d514bc8605bfc5,武侯区,-1
2841,2841,1034,2252,西南民族大学,4151010656,国家民委,成都市,本科,公办,西南民族大学(太平园校区),104.020724,30.626049,cdef4edfa76d434f28d7abd2,武侯区,1
2842,2842,1034,2252,西南民族大学,4151010656,国家民委,成都市,本科,公办,西南民族大学(航空港校区),103.974855,30.568934,8f8ff1af129d3bbcc61e51c5,双流区,-1
2843,2843,1035,2253,成都大学,4151011079,四川省,成都市,本科,公办,成都大学,104.196613,30.656051,7d034524feeb41715e17c3d6,龙泉驿区,1
2844,2844,1035,2253,成都大学,4151011079,四川省,成都市,本科,公办,成都大学,104.188074,30.652963,cdc941a49ddd18eb30169b91,龙泉驿区,-1
2845,2845,1035,2253,成都大学,4151011079,四川省,成都市,本科,公办,成都大学,104.193294,30.653383,4d2581f2789d7e3f441a32f6,龙泉驿区,-1
2846,2846,1036,2254,成都工业学院,4151011116,四川省,成都市,本科,公办,成都工业学院(郫都校区),103.892736,30.793023,84af24fedf6bd06ce8e582ef,郫都区,1
2847,2847,1036,2254,成都工业学院,4151011116,四川省,成都市,本科,公办,成都工业学院大丰校区,104.059719,30.780329,a28aee291359f20c1df74d28,新都区,1
2848,2848,1036,2254,成都工业学院,4151011116,四川省,成都市,本科,公办,成都工业学院,103.895771,30.794758,735872ec005afaa4d62ce2b0,郫都区,-1
2849,2849,1037,2255,攀枝花学院,4151011360,四川省,攀枝花市,本科,公办,攀枝花学院,101.732177,26.573981,535939c78acaafd4f13cba92,东区,1
2850,2850,1037,2255,攀枝花学院,4151011360,四川省,攀枝花市,本科,公办,攀枝花学院,101.729556,26.572534,77d9b73dff22e5df213bf2a3,东区,-1
2851,2851,1038,2256,四川旅游学院,4151011552,四川省,成都市,本科,公办,四川旅游学院,104.285414,30.586842,c6395802971e95c308ccddc3,龙泉驿区,1
2852,2852,1038,2256,四川旅游学院,4151011552,四川省,成都市,本科,公办,四川旅游学院(青羊校区),104.047629,30.669149,0a084fed1b085916c51b7547,青羊区,1
2853,2853,1038,2256,四川旅游学院,4151011552,四川省,成都市,本科,公办,四川旅游学院,104.285578,30.584855,3ab53dcaaf1fc7b0a1046450,龙泉驿区,-1
2854,2854,1039,2257,四川民族学院,4151011661,四川省,甘孜藏族自治州,本科,公办,四川民族学院(B校区),102.185785,30.116404,e7d1a60a137613c7c72ba175,康定市,1
2855,2855,1039,2257,四川民族学院,4151011661,四川省,甘孜藏族自治州,本科,公办,四川民族学院(A校区),102.181929,30.102107,3447f3714b28b4b16d20b974,康定市,1
2856,2856,1039,2257,四川民族学院,4151011661,四川省,甘孜藏族自治州,本科,公办,四川民族学院(泸定校区),102.21765,29.85038,860fad211a201c5badb22a9d,泸定县,1
2857,2857,1039,2257,四川民族学院,4151011661,四川省,甘孜藏族自治州,本科,公办,四川民族学院,102.218516,29.851354,273f76e5fb36fa9b45572663,泸定县,-1
2858,2858,1039,2257,四川民族学院,4151011661,四川省,甘孜藏族自治州,本科,公办,四川民族学院,102.218561,29.851406,50f2019f9154d0ba7adbd214,泸定县,-1
2859,2859,1039,2257,四川民族学院,4151011661,四川省,甘孜藏族自治州,本科,公办,四川民族学院,102.218471,29.851301,e64d95702613a827091cc7e1,泸定县,-1
2860,2860,1040,2258,四川警察学院,4151012212,四川省,泸州市,本科,公办,四川警察学院,105.435038,28.88224,5fadbc3e7f26915c40e19224,江阳区,1
2861,2861,1041,2259,成都东软学院,4151012636,四川省教育厅,成都市,本科,民办,成都东软学院,103.60298,30.894435,9512e65af57e10bcb6147fcf,都江堰市,1
2862,2862,1042,2260,成都艺术职业大学,4151012969,四川省教育厅,成都市,本科,民办,成都艺术职业大学,103.892092,30.493563,07a00011393fc91fc9fa5fb4,新津区,1
2863,2863,1043,2261,电子科技大学成都学院,4151013665,四川省教育厅,成都市,本科,民办,电子科技大学成都学院,103.971765,30.734216,34cbe9e5d8461bb696f08c57,郫都区,1
2864,2864,1044,2262,成都理工大学工程技术学院,4151013668,四川省教育厅,乐山市,本科,民办,成都理工大学工程技术学院,103.738152,29.56574,ec61dfd05f5bb8eba7c7564f,市中区,1
2865,2865,1045,2263,四川传媒学院,4151013669,四川省教育厅,成都市,本科,民办,四川传媒学院(郫都校区东区),103.991601,30.829425,678d5c096070f5e48e7727b5,郫都区,1
2866,2866,1045,2263,四川传媒学院,4151013669,四川省教育厅,成都市,本科,民办,四川传媒学院(郫都校区西区),103.970284,30.827063,7327176d1adf8f31f6c59c6c,郫都区,1
2867,2867,1045,2263,四川传媒学院,4151013669,四川省教育厅,成都市,本科,民办,四川传媒学院,103.986086,30.830474,94d0e842dc5d52395dbe8699,郫都区,-1
2868,2868,1045,2263,四川传媒学院,4151013669,四川省教育厅,成都市,本科,民办,四川传媒学院(蒲江校区),103.50422,30.178347,b60a56fb0c5e0b9731870a10,蒲江县,1
2869,2869,1046,2264,成都银杏酒店管理学院,4151013670,四川省教育厅,成都市,本科,民办,成都银杏酒店管理学院(成都校区),103.964974,30.79192,8e3f2913b169a5395d17c332,郫都区,1
2870,2870,1047,2265,成都文理学院,4151013671,四川省教育厅,成都市,本科,民办,成都文理学院(金堂校区),104.470183,30.851321,6c848af1fbc90a7dc7f50d57,金堂县,1
2871,2871,1048,2266,四川工商学院,4151013672,四川省教育厅,成都市,本科,民办,四川工商学院(成都校区),103.992488,30.825562,1e359bfbe5a88f3d102935b7,郫都区,1
2872,2872,1048,2266,四川工商学院,4151013672,四川省教育厅,成都市,本科,民办,四川工商学院,103.992918,30.823956,1960ff9bc7f3b64f2efaa7b5,郫都区,-1
2873,2873,1048,2266,四川工商学院,4151013672,四川省教育厅,成都市,本科,民办,四川工商学院(成都校区),103.992836,30.823982,af19d6e6ad8f70ed03ec0147,郫都区,-1
2874,2874,1049,2267,四川外国语大学成都学院,4151013673,四川省教育厅,成都市,本科,民办,四川外国语大学成都学院(成都校区),103.584278,30.83492,416513716d31392a94ec8485,都江堰市,1
2875,2875,1050,2268,成都医学院,4151013705,四川省,成都市,本科,公办,成都医学院,104.201254,30.822906,6b91827863d76ee4ad045782,新都区,-1
2876,2876,1050,2268,成都医学院,4151013705,四川省,成都市,本科,公办,成都医学院(新都校区),104.207341,30.827049,d238edd06d3f2c128505bf17,新都区,1
2877,2877,1050,2268,成都医学院,4151013705,四川省,成都市,本科,公办,成都医学院,104.118863,30.75499,abac04ed56e74869cafa5fd1,金牛区,1
2878,2878,1050,2268,成都医学院,4151013705,四川省,成都市,本科,公办,成都医学院,104.202944,30.82778,cab70c1b9f6aa3ff26e0a0e7,新都区,-1
2879,2879,1050,2268,成都医学院,4151013705,四川省,成都市,本科,公办,成都医学院,104.203462,30.829128,a76ee50817931c65fa42b239,新都区,-1
2880,2880,1051,2269,四川工业科技学院,4151013816,四川省教育厅,德阳市,本科,民办,四川工业科技学院(罗江校区),104.503607,31.326747,3fe7d1608fd80b1e0e3ddaac,罗江区,1
2881,2881,1051,2269,四川工业科技学院,4151013816,四川省教育厅,德阳市,本科,民办,四川工业科技学院(绵竹校区),104.161527,31.222936,9fe75fbdc5e84216a8175ad3,绵竹市,1
2882,2882,1052,2270,成都锦城学院,4151013903,四川省教育厅,成都市,本科,民办,成都锦城学院,103.956421,30.731225,f4038583ef2c51e3ca213de0,郫都区,1
2883,2883,1052,2270,成都锦城学院,4151013903,四川省教育厅,成都市,本科,民办,成都锦城学院,103.95612,30.736238,5a7c8e76793190c5abf0cd78,郫都区,-1
2884,2884,1052,2270,成都锦城学院,4151013903,四川省教育厅,成都市,本科,民办,成都锦城学院,103.956325,30.736285,4503607868cbccbac27da284,郫都区,-1
2885,2885,1052,2270,成都锦城学院,4151013903,四川省教育厅,成都市,本科,民办,成都锦城学院,103.955966,30.736203,667c79e11951cd212afc48d1,郫都区,-1
2886,2886,1053,2271,西南财经大学天府学院,4151014037,四川省教育厅,绵阳市,本科,民办,西南财经大学天府学院(绵阳校区),104.694595,31.498206,5b728eb40d17079d49cc4abd,涪城区,1
2887,2887,1054,2272,四川大学锦江学院,4151014039,四川省教育厅,眉山市,本科,民办,四川大学锦江学院,103.87873,30.22062,76ba3339e62cd4faad080f61,彭山区,1
2888,2888,1054,2272,四川大学锦江学院,4151014039,四川省教育厅,眉山市,本科,民办,四川大学锦江学院,103.881314,30.219435,1574f097a8fc6e15afee7a24,彭山区,-1
2889,2889,1054,2272,四川大学锦江学院,4151014039,四川省教育厅,眉山市,本科,民办,四川大学锦江学院,103.881386,30.220566,4fddf66a048d8cc7715e800a,彭山区,-1
2890,2890,1054,2272,四川大学锦江学院,4151014039,四川省教育厅,眉山市,本科,民办,四川大学锦江学院,103.881386,30.220566,049e8de3fcf87198f7e73b29,彭山区,-1
2891,2891,1054,2272,四川大学锦江学院,4151014039,四川省教育厅,眉山市,本科,民办,四川大学锦江学院马克思主义学院,103.879418,30.22036,03aca63c5d8a81e3d22dd607,彭山区,-1
2892,2892,1055,2273,四川文化艺术学院,4151014043,四川省教育厅,绵阳市,本科,民办,四川文化艺术学院(绵阳校区),104.766691,31.427396,24d055086f6e44ac138824bf,涪城区,1
2893,2893,1055,2273,四川文化艺术学院,4151014043,四川省教育厅,绵阳市,本科,民办,四川文化艺术学院(梓潼校区),105.172654,31.614249,1936e08d6435b9462802e113,梓潼县,1
2894,2894,1055,2273,四川文化艺术学院,4151014043,四川省教育厅,绵阳市,本科,民办,四川文化艺术学院,104.76614,31.425005,0dba1310cd46ad2e00ec01c0,涪城区,-1
2895,2895,1056,2274,绵阳城市学院,4151014045,四川省教育厅,绵阳市,本科,民办,绵阳城市学院(游仙校区),104.802735,31.452077,66a9cd09313e377efa221360,游仙区,1
2896,2896,1056,2274,绵阳城市学院,4151014045,四川省教育厅,绵阳市,本科,民办,绵阳城市学院(安州校区),104.570369,31.554603,cad5ae03c3ca1f1dcbe33c7e,安州区,1
2897,2897,1056,2274,绵阳城市学院,4151014045,四川省教育厅,绵阳市,本科,民办,绵阳城市学院安州校区,104.572503,31.554979,16bc86f03c29dc35be484280,安州区,-1
2898,2898,1056,2274,绵阳城市学院,4151014045,四川省教育厅,绵阳市,本科,民办,绵阳城市学院安州校区,104.572377,31.555274,175c5165e37351c22ce67b1e,安州区,-1
2899,2899,1058,2276,成都师范学院,4151014389,四川省,成都市,本科,公办,成都师范学院,103.835336,30.68211,974934031c5762871e58009f,温江区,1
2900,2900,1058,2276,成都师范学院,4151014389,四川省,成都市,本科,公办,成都师范学院(百寿路),104.045039,30.676271,64792d1d1b1262d775e5b62a,金牛区,1
2901,2901,1058,2276,成都师范学院,4151014389,四川省,成都市,本科,公办,成都师范学院数学学院,103.835323,30.681954,903a5a1fe742aa82c16c14c7,温江区,-1
2902,2902,1059,2277,四川电影电视学院,4151014410,四川省教育厅,成都市,本科,民办,四川电影电视学院(金牛校区),104.031038,30.727682,606ab0d0dabdfc2b0e3dda51,金牛区,1
2903,2903,1059,2277,四川电影电视学院,4151014410,四川省教育厅,成都市,本科,民办,四川电影电视学院(安仁校区),103.604672,30.518677,ebad5c482612af7ac92915fb,大邑县,1
2904,2904,1059,2277,四川电影电视学院,4151014410,四川省教育厅,成都市,本科,民办,四川电影电视学院,104.033446,30.730443,09a45c9d7973d595aeb22a8c,金牛区,-1
2905,2905,1059,2277,四川电影电视学院,4151014410,四川省教育厅,成都市,本科,民办,四川电影电视学院,103.609605,30.5228,5d1a3e51c279c0c4c51b75d1,大邑县,-1
2906,2906,1059,2277,四川电影电视学院,4151014410,四川省教育厅,成都市,本科,民办,四川电影电视学院,104.033203,30.731032,004369cd101cad02f92d6155,金牛区,-1
2907,2907,1060,2278,吉利学院,4111012802,四川省教育厅,四川省,本科,民办,吉利学院,104.428579,30.493525,427ad72e523ba9de8405bf7f,简阳市,-1
2908,2908,1060,2278,吉利学院,4111012802,四川省教育厅,四川省,本科,民办,吉利学院,104.428492,30.493424,c4f196e49bad97a3118824fd,简阳市,-1
2909,2909,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学(西校区),106.66594,26.452025,8158cc1fad49f276c1f1cfba,花溪区,1
2910,2910,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学(花溪东校区),106.678823,26.450442,ce7bfe9110bf1508e5e965a6,花溪区,1
2911,2911,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学(花溪南校区),106.678173,26.428049,bcaebff8a6bb832ac9e33cd5,花溪区,1
2912,2912,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学,106.683257,26.449873,4f266473fbd9652eab175aa9,花溪区,-1
2913,2913,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学,106.682196,26.456145,54fc07f62766d50ca5da3906,花溪区,-1
2914,2914,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学,106.683136,26.450243,6e4ff64940fd1cfba7c75657,花溪区,-1
2915,2915,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学,106.68327,26.449188,efde84e6a048d9deb6147f4f,花溪区,-1
2916,2916,1061,2360,贵州大学,4152010657,贵州省,贵阳市,本科,公办,贵州大学,106.683411,26.44968,f5637fdea43b8da943e192c3,花溪区,-1
2917,2917,1062,2361,贵州医科大学,4152010660,贵州省,贵阳市,本科,公办,贵州医科大学,106.721792,26.604248,118c4a0eb68d8e7fa2d230e4,云岩区,1
2918,2918,1062,2361,贵州医科大学,4152010660,贵州省,贵阳市,本科,公办,贵州医科大学神奇民族医药学院,106.78818,26.56793,bf8f8a651e0c5adf841541cf,南明区,1
2919,2919,1063,2362,遵义医科大学,4152010661,贵州省,遵义市,本科,公办,遵义医科大学(新蒲校区),107.076266,27.72753,028e182f6adc11f582288ac2,红花岗区,1
2920,2920,1063,2362,遵义医科大学,4152010661,贵州省,遵义市,本科,公办,遵义医科大学医学与科技学院,107.093602,27.728347,6c19a5a09b6b2196cafa5fc2,红花岗区,1
2921,2921,1063,2362,遵义医科大学,4152010661,贵州省,遵义市,本科,公办,遵义医科大学,107.073831,27.734007,21af757fe10d9a39210220fd,红花岗区,-1
2922,2922,1064,2363,贵州中医药大学,4152010662,贵州省,贵阳市,本科,公办,贵州中医药大学(甲秀校区),106.730059,26.579885,f3c2373c4d723e53d32dd6be,南明区,1
2923,2923,1064,2363,贵州中医药大学,4152010662,贵州省,贵阳市,本科,公办,贵州中医药大学(花溪新校区),106.626434,26.389441,dfd9617a8576c16b81a12eee,花溪区,1
2924,2924,1065,2364,贵州师范大学,4152010663,贵州省,贵阳市,本科,公办,贵州师范大学(东校区),106.642337,26.389193,5a642ee611d4bcb67ec876cc,花溪区,1
2925,2925,1065,2364,贵州师范大学,4152010663,贵州省,贵阳市,本科,公办,贵州师范大学(白云校区),106.630569,26.720404,19651c5e84a04cf8da2f28f6,白云区,1
2926,2926,1066,2365,遵义师范学院,4152010664,贵州省,遵义市,本科,公办,遵义师范学院,107.0597,27.714174,b6c8c0b29f43ade1abf72972,红花岗区,1
2927,2927,1067,2366,铜仁学院,4152010665,贵州省,铜仁市,本科,公办,铜仁学院(新校区),109.228579,27.792764,3a0a78bd3e3708fb63180923,碧江区,1
2928,2928,1067,2366,铜仁学院,4152010665,贵州省,铜仁市,本科,公办,铜仁学院继续教育学院,109.206483,27.736584,178680ab671bb7c29222e01a,碧江区,-1
2929,2929,1068,2367,兴义民族师范学院,4152010666,贵州省,黔西南布依族苗族自治州,本科,公办,兴义民族师范学院(安龙校区),105.48692,25.117287,20ffa3596bd470fff8f0cbfd,安龙县,-1
