num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area
616,358,825,九州职业技术学院,4132012054,江苏省教育厅,徐州市,专科,民办,九州职业技术学院,117.167349,34.189883,c7fb04bd51717b16fa0cadcc,铜山区
617,359,826,硅湖职业技术学院,4132012078,江苏省教育厅,苏州市,专科,民办,硅湖职业技术学院,121.146456,31.29098,72986da367b867a71ce999e3,昆山市
618,359,826,硅湖职业技术学院,4132012078,江苏省教育厅,苏州市,专科,民办,硅湖职业技术学院(南门),121.14624,31.288228,9ec78f7a06875028f219377a,昆山市
619,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,nan,泰州职业技术学院,119.900585,32.380772,069f3ce8753a98246dc02c79,海陵区
620,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,nan,泰州职业技术学院(新校区)医学技术学院,119.897368,32.380485,90e07aeaa3a6306f4002459d,海陵区
621,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,nan,泰州职业技术学院药学院,119.897478,32.379646,40f02c3faf323a7ef2193788,高港区
622,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,nan,泰州职业技术学院-信息技术学院,119.901508,32.379221,da94b5ca22b91f214e554787,高港区
623,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,nan,泰州职业技术学院西区,119.895846,32.38191,25ce27c994d84ada7bdbd282,海陵区
624,360,827,泰州职业技术学院,4132012106,江苏省,泰州市,专科,nan,泰州职业技术学院-艺术院,119.899226,32.381066,00d1e46820d6f7806c3e1be4,海陵区
625,361,828,常州信息职业技术学院,4132012317,江苏省,常州市,专科,nan,常州信息职业技术学院,119.96101,31.683938,0295e072f5fcabf9130daa7a,武进区
626,361,828,常州信息职业技术学院,4132012317,江苏省,常州市,专科,nan,常州信息职业技术学院-电子工程学院,119.960532,31.683998,77dc02b23263f2b80a1cc75c,武进区
627,361,828,常州信息职业技术学院,4132012317,江苏省,常州市,专科,nan,常州信息职业技术学院-经贸管理学院,119.96036,31.684569,39eed370086b7fda0f0e6b6b,武进区
628,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,nan,江苏联合职业技术学院,118.779348,32.064444,983d3f1eba991f31b54f54de,鼓楼区
629,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,nan,江苏联合职业技术学院(江宁分院),118.905384,31.937874,8b24c35c72d8cb999a005000,江宁区
630,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,nan,江苏联合职业技术学院(金陵分院),118.869076,32.027843,2942c89da1509dda882fb59a,秦淮区
631,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,nan,江苏联合职业技术学院分院,118.922732,32.127614,1759bbf4afdd63d9d2f49e50,栖霞区
632,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,nan,江苏联合职业技术学院南京分院,118.748295,32.015502,e57caca9a7028aae8bdb73d7,建邺区
633,362,829,江苏联合职业技术学院,4132012678,江苏省,南京市,专科,nan,江苏联合职业技术学院(南京财经分院),118.785948,32.050752,0ca703e135d207025b10934a,鼓楼区
634,363,830,江苏海事职业技术学院,4132012679,江苏省,南京市,专科,nan,江苏海事职业技术学院(江宁校区),118.913687,31.924348,2ea792ee7313647f940319a6,江宁区
635,363,830,江苏海事职业技术学院,4132012679,江苏省,南京市,专科,nan,江苏海事职业技术学院(板桥校区),118.655445,31.95694,4d6ab82ab1c317029122e0b4,雨花台区
636,363,830,江苏海事职业技术学院,4132012679,江苏省,南京市,专科,nan,江苏海事职业技术学院航海技术学院,118.911977,31.92306,71a22b590a16419e725e80f0,江宁区
637,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,nan,无锡科技职业学院,120.396068,31.52616,7388dffd0e26b1ebd2ff23aa,新吴区
638,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,nan,无锡科技职业学院-软件与服务外包学院,120.397525,31.52744,74b3f29ef35a2cc8a8059da2,新吴区
639,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,nan,无锡科技职业学院-外语与公共教育学院,120.397518,31.526566,856779ded2d4d7ec990050be,新吴区
640,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,nan,无锡科技职业学院人工智能学院,120.397166,31.526973,77e97c0f980251d39fec2b37,新吴区
641,365,832,无锡科技职业学院,4132012681,江苏省,无锡市,专科,nan,无锡科技职业学院-新吴区社区学院,120.396989,31.52483,d8f2b3177f1e3435cd04ef56,新吴区
642,366,833,江苏医药职业学院,4132012682,江苏省,盐城市,专科,nan,江苏医药职业学院,120.17829,33.330994,b766cd1204fea3fb0b69d95b,盐都区
643,366,833,江苏医药职业学院,4132012682,江苏省,盐城市,专科,nan,江苏医药职业学院-盐城卫校南校区,120.177593,33.332291,fc0a744d75de7cb92afc486d,盐都区
644,366,833,江苏医药职业学院,4132012682,江苏省,盐城市,专科,nan,江苏医药职业学院医药生物技术研究院,120.177826,33.329821,088b689eaa9d6b02fd0eb08b,盐都区
645,366,833,江苏医药职业学院,4132012682,江苏省,盐城市,专科,nan,江苏医药职业学院-康复医学院,120.170477,33.32732,bf7be5c743186d2e00ff2d66,盐都区
646,367,834,扬州环境资源职业技术学院,4132012683,江苏省,扬州市,专科,nan,扬州环境资源职业技术学院(梅岭校区),119.448272,32.410862,e0049963616121c205026fe2,邗江区
647,368,835,南通科技职业学院,4132012684,江苏省,南通市,专科,nan,南通科技职业学院,120.89843,32.009602,04821efb2fded84baeb22a43,崇川区
648,368,835,南通科技职业学院,4132012684,江苏省,南通市,专科,nan,南通科技职业学院(薛窑基地),120.638451,32.139158,a0304df47ec7d65af03cba5a,如皋市
649,369,836,苏州经贸职业技术学院,4132012685,江苏省,苏州市,专科,nan,苏州经贸职业技术学院,120.573288,31.258533,8e2f746c655b7b62dbeceda0,虎丘区
650,369,836,苏州经贸职业技术学院,4132012685,江苏省,苏州市,专科,nan,苏州经贸职业技术学院国际学院,120.573622,31.258453,0fb26b57236ab506077ce8a0,虎丘区
651,370,837,苏州工业职业技术学院,4132012686,江苏省,苏州市,专科,nan,苏州工业职业技术学院,120.596833,31.225668,04e8faa419d54cebab175afc,吴中区
652,370,837,苏州工业职业技术学院,4132012686,江苏省,苏州市,专科,nan,苏州工业职业技术学院-南区,120.595247,31.223786,2677d71741d154f47adbd2fc,吴中区
653,371,838,苏州托普信息职业技术学院,4132012687,江苏省教育厅,苏州市,专科,民办,苏州托普信息职业技术学院(东南门),120.854858,31.469112,e1b4649f963bc78cbbbd6387,昆山市
654,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,nan,苏州卫生职业技术学院(石湖校区),120.591798,31.267099,53cebd50f7b781612a02e141,虎丘区
655,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,nan,苏州卫生职业技术学院(书院巷校区),120.628577,31.304713,99d9e193c6e82746fe0eb078,姑苏区
656,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,nan,苏州卫生职业技术学院(药学院),120.58645,31.267205,56e88cba6fd5a765a4c7567f,虎丘区
657,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,nan,苏州卫生职业技术学院(木渎校区),120.521398,31.2629,5997650d1ea50f2f2cb9089d,吴中区
658,372,839,苏州卫生职业技术学院,4132012688,江苏省,苏州市,专科,nan,苏州卫生职业技术学院(学府校区),120.584536,31.265185,7b3b1a9b32f50c4845e27470,虎丘区
659,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,nan,无锡商业职业技术学院(九龙校区),120.179885,31.567127,fa01e937de55c44a774ff13d,滨湖区
660,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,nan,无锡商业职业技术学院(姚湾校区),120.188119,31.555322,d1469ee798407f62853304a8,滨湖区
661,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,nan,无锡商业职业技术学院-会计金融学院(九龙校区),120.180485,31.570326,70371a41d0dca340d0ff2309,惠山区
662,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,nan,无锡商业职业技术学院汽车技术学院,120.175419,31.568254,9cb02e83673875bbbe48425f,滨湖区
663,373,840,无锡商业职业技术学院,4132012702,江苏省,无锡市,专科,nan,无锡商业职业技术学院(南门),120.293877,31.57994,f76b664749b1d5adf03cba83,梁溪区
664,374,841,江苏航运职业技术学院,4132012703,江苏省,南通市,专科,nan,江苏航运职业技术学院,120.969167,31.922481,19758fb6b20142ef07fef53b,崇川区
665,375,842,南京交通职业技术学院,4132012804,江苏省,南京市,专科,nan,南京交通职业技术学院,118.918469,31.918547,50fb64ff1b88cf5de9f8537b,江宁区
666,376,843,江苏电子信息职业学院,4132012805,江苏省,淮安市,专科,nan,江苏电子信息职业学院,119.054086,33.558009,16b6f581f5d918c09e9d680d,清江浦区
667,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,nan,江苏农牧科技职业学院,119.94864,32.462905,43e0173471e6f8b08bfc066e,海陵区
668,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,nan,江苏农牧科技职业学院(迎宾路校区),119.948092,32.496429,9ed943853dd5dbf20f0a7051,海陵区
669,377,844,江苏农牧科技职业学院,4132012806,江苏省,泰州市,专科,nan,江苏农牧科技职业学院迎宾路校区宠物科技学院,119.947937,32.495265,ab3267a6d1b79473601c6757,海陵区
670,378,845,常州纺织服装职业技术学院,4132012807,江苏省,常州市,专科,nan,常州纺织服装职业技术学院,119.946147,31.689912,5b25f4465f234194112935a0,武进区
671,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,nan,苏州农业职业技术学院,120.588194,31.320135,b5f4c60805075c0d2ee67bc1,姑苏区
672,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,nan,苏州农业职业技术学院(东山分校区),120.410171,31.059253,25db40b787a28c339e9d6822,吴中区
673,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,nan,苏州农业职业技术学院(相城培训中心),120.611478,31.430788,b52d2dda04cb99a9725e8082,相城区
674,379,846,苏州农业职业技术学院,4132012808,江苏省,苏州市,专科,nan,苏州农业职业技术学院-苏农驾校,120.588047,31.321927,3a5ea4ecb1cf863bd0ff2375,姑苏区
675,380,847,苏州工业园区职业技术学院,4132012809,江苏省,苏州市,专科,nan,苏州工业园区职业技术学院,120.761705,31.264902,4b6ec9dc346bb195a1d2301d,苏州工业园区
676,381,848,太湖创意职业技术学院,4132012918,江苏省教育厅,无锡市,专科,民办,太湖创意职业技术学院(东南门),120.231254,31.570356,77c43de99e1f8c6a2d473325,滨湖区
677,382,849,炎黄职业技术学院,4132012919,江苏省教育厅,淮安市,专科,民办,炎黄职业技术学院,119.308566,33.791416,d6ee872412167ee0a8f0cd60,涟水县
678,383,850,南京科技职业学院,4132012920,江苏省,南京市,专科,nan,南京科技职业学院,118.755557,32.239979,d55d3954085464b3bda24042,六合区
679,384,851,正德职业技术学院,4132012921,江苏省教育厅,南京市,专科,民办,正德职业技术学院,118.790004,31.947136,31f9101b35723eb926e0a07b,江宁区
680,385,852,钟山职业技术学院,4132012922,江苏省教育厅,南京市,专科,民办,钟山职业技术学院,118.896004,32.050734,b0313d5961efb921e60738c3,栖霞区
681,385,852,钟山职业技术学院,4132012922,江苏省教育厅,南京市,专科,民办,钟山职业技术学院一号教学楼(南门),118.896443,32.04882,45364f41de03c1f729fc48d2,栖霞区
682,385,852,钟山职业技术学院,4132012922,江苏省教育厅,南京市,专科,民办,钟山职业技术学院-工业与信息化学院,118.896198,32.048355,e81cc00a3ea3cedc1e1d1198,栖霞区
683,386,853,无锡南洋职业技术学院,4132012923,江苏省教育厅,无锡市,专科,民办,无锡南洋职业技术学院-南苑校区,120.252266,31.497405,40d786ad7813d3c06240a905,滨湖区
684,386,853,无锡南洋职业技术学院,4132012923,江苏省教育厅,无锡市,专科,民办,无锡南洋职业技术学院西区,120.251851,31.500955,c81a9516f713eb7630169bd0,滨湖区
685,386,853,无锡南洋职业技术学院,4132012923,江苏省教育厅,无锡市,专科,民办,无锡南洋职业技术学院商学院,120.251893,31.501242,0e1632b7e5cbb78e077ce885,滨湖区
686,387,854,江南影视艺术职业学院,4132013017,江苏省教育厅,无锡市,专科,民办,江南影视艺术职业学院,120.182316,31.574378,197a4c3c44ce3ade9122e003,惠山区
687,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院,118.88766,31.690769,850815e146bb05e543e192fa,江宁区
688,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院(西校区),118.88411,31.694826,f438f6fa92affdd8d3ff23a6,江宁区
689,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院,118.885627,31.692029,d524dc58a7bd3101fa42b218,江宁区
690,388,855,金肯职业技术学院,4132013100,江苏省教育厅,南京市,专科,民办,金肯职业技术学院南校区(东门),118.888955,31.691332,92b806d2f095abfe79b55c78,江宁区
691,389,856,常州工业职业技术学院,4132013101,江苏省,常州市,专科,nan,常州工业职业技术学院,119.946004,31.68445,9f6a73be4a6ef1bc4002455f,武进区
692,390,857,常州工程职业技术学院,4132013102,江苏省,常州市,专科,nan,常州工程职业技术学院,119.95297,31.689954,a12baa40db78f756e856faed,武进区
693,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,nan,江苏农林职业技术学院,119.178279,31.964258,2a7a25ec0d0d27636c3e1bf3,句容市
694,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,nan,江苏农林职业技术学院风景园林学院,119.277869,31.937039,f5bc41ec028a2af696f08c06,句容市
695,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,nan,江苏农林职业技术学院北院,119.178761,31.968123,be3be478e103b3734f6d46ce,句容市
696,391,858,江苏农林职业技术学院,4132013103,江苏省,镇江市,专科,nan,江苏农林职业技术学院教职工住宅区,119.177678,31.963102,50cd6db5be3f7b643913fd41,句容市
697,392,859,江苏食品药品职业技术学院,4132013104,江苏省,淮安市,专科,nan,江苏食品药品职业技术学院,119.052521,33.551613,925c550f4958d0b25a3ac803,清江浦区
698,392,859,江苏食品药品职业技术学院,4132013104,江苏省,淮安市,专科,nan,江苏食品药品职业技术学院洪泽湖产业学院,118.787256,33.131516,58e4014963d188e0593ac84b,洪泽区
699,393,860,建东职业技术学院,4132013105,江苏省教育厅,常州市,专科,民办,建东职业技术学院,119.985998,31.87348,da35d50925859d848bfc067d,新北区
700,394,861,南京铁道职业技术学院,4132013106,江苏省,南京市,专科,nan,南京铁道职业技术学院(浦口校区),118.705716,32.107955,babe236f19c5571c2fb908f7,浦口区
701,394,861,南京铁道职业技术学院,4132013106,江苏省,南京市,专科,nan,南京铁道职业技术学院(建宁路校区),118.772846,32.098464,ed9c2d009a140682ee74f825,鼓楼区
702,394,861,南京铁道职业技术学院,4132013106,江苏省,南京市,专科,nan,南京铁道职业技术学院继续教育学院,118.773532,32.098837,f33057a211ab24865d17c372,鼓楼区
703,395,862,徐州工业职业技术学院,4132013107,江苏省,徐州市,专科,nan,徐州工业职业技术学院(九里校区),117.150151,34.305683,20d71dbac3b8754679b55c7c,鼓楼区
704,395,862,徐州工业职业技术学院,4132013107,江苏省,徐州市,专科,nan,徐州工业职业技术学院(黄河校区),117.165816,34.28391,3c99d2d1c625cc418605bfbc,鼓楼区
705,395,862,徐州工业职业技术学院,4132013107,江苏省,徐州市,专科,nan,徐州工业职业技术学院继续教育学院(九三校区),117.172397,34.283468,0270391776908a84ab059d67,鼓楼区
706,395,862,徐州工业职业技术学院,4132013107,江苏省,徐州市,专科,nan,徐州工业职业技术学院新沂学院,118.345921,34.353732,dd9f520894657a2139221c97,新沂市
707,396,863,江苏信息职业技术学院,4132013108,江苏省,无锡市,专科,nan,江苏信息职业技术学院,120.175267,31.575608,e93761f68a557a0c223bf23d,惠山区
708,396,863,江苏信息职业技术学院,4132013108,江苏省,无锡市,专科,nan,江苏信息职业技术学院机电工程学院(东门),120.17824,31.573238,bef48d10a0f63e0272455bcb,惠山区
709,397,864,宿迁职业技术学院,4132013110,江苏省,宿迁市,专科,nan,宿迁职业技术学院,118.29623,34.026782,b40e5605180986999968b416,宿豫区
710,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,nan,南京信息职业技术学院,118.948207,32.134965,6e2f779398c30cb3adb22a85,栖霞区
711,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,nan,南京信息职业技术学院-中认新能源技术学院,118.947005,32.133353,b8a184b3dacb082972210b97,栖霞区
712,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,nan,南京信息职业技术学院-电子信息学院,118.947353,32.132962,9123e836c712c7c11f38941d,栖霞区
713,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,nan,南京信息职业技术学院-通信学院,118.947244,32.131557,ca1124177c8087422dfaa746,栖霞区
714,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,nan,南京信息职业技术学院家属区,118.759326,32.074578,795e72805b242ff8d0ff2366,鼓楼区
715,398,865,南京信息职业技术学院,4132013112,江苏省,南京市,专科,nan,南京信息职业技术学院-信息服务学院,118.946704,32.133968,c330a4ba0dbd0b3faf080f50,栖霞区
716,400,867,常州机电职业技术学院,4132013114,江苏省,常州市,专科,nan,常州机电职业技术学院,119.953637,31.683912,0a15c7ec6cd841fced74f8ed,武进区
717,401,868,江阴职业技术学院,4132013137,江苏省,无锡市,专科,nan,江阴职业技术学院,120.252103,31.879355,c61bd305356ec968c27da273,江阴市
718,401,868,江阴职业技术学院,4132013137,江苏省,无锡市,专科,nan,江阴职业技术学院成人教育学院,120.283236,31.927447,d5464cf89a3db857fda7786d,江阴市
719,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,nan,无锡城市职业技术学院,120.19095,31.589515,ab0e1a4505d8430dd23ce3de,惠山区
720,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,nan,无锡城市职业技术学院(南校区),120.194586,31.584732,8e03e166e63348575e0d0270,惠山区
721,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,nan,无锡城市职业技术学院(西北门),120.188993,31.591669,ee8ef8c65c87e9b101897285,惠山区
722,402,869,无锡城市职业技术学院,4132013748,江苏省,无锡市,专科,nan,无锡城市职业技术学院传媒与艺术设计学院,120.188902,31.589973,028b602d33a7d682e50738c4,惠山区
723,403,870,无锡工艺职业技术学院,4132013749,江苏省,无锡市,专科,nan,无锡工艺职业技术学院,119.840623,31.345106,c75b7326782d6243b817e74e,宜兴市
724,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,nan,盐城工业职业技术学院,120.181359,33.327149,cd9d05dd24b8cbb685420ef9,盐都区
725,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,nan,盐城工业职业技术学院,120.185002,33.325133,b182a74f7a436223601809c8,盐都区
726,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,nan,盐城工业职业技术学院经贸管理学院,120.182884,33.327091,eba91a511c76e18c0e3ddabe,盐都区
727,406,873,盐城工业职业技术学院,4132013752,江苏省,盐城市,专科,nan,盐城工业职业技术学院继续教育学院,120.180135,33.327476,7d61be5dd4a721a077026944,盐都区
728,407,874,江苏财经职业技术学院,4132013753,江苏省,淮安市,专科,nan,江苏财经职业技术学院,119.066645,33.557247,550fd5f9a7af4b79931fc903,清江浦区
729,408,875,扬州工业职业技术学院,4132013754,江苏省,扬州市,专科,nan,扬州工业职业技术学院,119.404582,32.342028,2856f7498b28eba554bfff6e,邗江区
730,409,876,苏州百年职业学院,4132013962,江苏省教育厅,苏州市,专科,中外合作办学,苏州百年职业学院,120.749749,31.28051,28ac08379647fddacafa5f28,苏州工业园区
731,410,877,昆山登云科技职业学院,4132013963,江苏省教育厅,苏州市,专科,民办,昆山登云科技职业学院,120.898403,31.396734,669775d08ae0c65bfd0eb0eb,昆山市
732,411,878,南京视觉艺术职业学院,4132013964,江苏省教育厅,南京市,专科,民办,南京视觉艺术职业学院,118.933388,31.75503,8e914a24b436fb41d4851ff6,溧水区
733,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,nan,江苏城市职业学院(应天校区),118.753985,32.025975,ec4bdef871115c1a1ee99958,建邺区
734,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,nan,江苏城市职业学院,118.744685,32.06965,bfca448f75ef8e72b45f1e87,鼓楼区
735,412,879,江苏城市职业学院,4132014000,江苏省,南京市,专科,nan,江苏城市职业学院(定淮门东校区),118.76152,32.074839,7596043477499002f8f0cb08,鼓楼区
736,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,nan,南京城市职业学院(溧水校区),119.008645,31.722402,0cf709e87cca5662a9059da3,溧水区
737,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,nan,南京城市职业学院(新街口校区),118.795204,32.045252,209fe1a953bb3ed2badf8fd4,秦淮区
738,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,nan,南京城市职业学院(浦口校区),118.719077,32.114526,a0c9a272bbbf2479fea778c3,浦口区
739,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,nan,南京城市职业学院(玄武分校),118.82858,32.057472,3c641b77147f8f5408ccddeb,玄武区
740,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,nan,南京城市职业学院,118.841294,31.958958,909757d711150a6fbb17e7af,江宁区
741,413,880,南京城市职业学院,4132014001,江苏省,南京市,专科,nan,南京城市职业学院下关校区(幕府西路校区),118.781235,32.113062,820239ae487ff8a458f6bed6,鼓楼区
742,415,882,苏州高博软件技术职业学院,4132014163,江苏省教育厅,苏州市,专科,民办,苏州高博软件技术职业学院,120.424515,31.326822,881a28e700ae2947f942b246,虎丘区
743,416,883,南京旅游职业学院,4132014180,江苏省,南京市,专科,nan,南京旅游职业学院,118.89785,31.934879,60bf6264c043214714c8f656,江宁区
744,416,883,南京旅游职业学院,4132014180,江苏省,南京市,专科,nan,南京旅游职业学院(华严岗校区),118.755239,32.081766,8aca779926899f55b45f1eb4,鼓楼区
745,418,885,苏州信息职业技术学院,4132014256,江苏省,苏州市,专科,nan,苏州信息职业技术学院,120.6397,31.140909,34f68ab06109780a8f55ecd7,吴江区
746,418,885,苏州信息职业技术学院,4132014256,江苏省,苏州市,专科,nan,苏州信息职业技术学院,120.642949,31.1407,008b8d1fb98a5fe03686f454,吴江区
747,419,886,宿迁泽达职业技术学院,4132014293,江苏省教育厅,宿迁市,专科,民办,宿迁泽达职业技术学院,118.289859,34.026099,dffd4642a86c9bb23d9a5ebe,宿豫区
748,419,886,宿迁泽达职业技术学院,4132014293,江苏省教育厅,宿迁市,专科,民办,宿迁泽达职业技术学院-甲骨文OAEC软件学院,118.291164,34.025476,2436ba636f65b42f4bcc4a6a,宿豫区
749,423,890,江苏商贸职业学院,4132014475,江苏省,南通市,专科,nan,江苏商贸职业学院,120.895329,32.058128,1bf85b2573d5e4a4a1a9340d,崇川区
750,424,891,南通师范高等专科学校,4132014493,江苏省,南通市,专科,nan,南通师范高等专科学校(新校区),120.979166,31.919287,7e61b085a0ae25d2d13ce36b,崇川区
751,424,891,南通师范高等专科学校,4132014493,江苏省,南通市,专科,nan,南通师范高等专科学校,120.880451,32.010902,f4460918d98a006ab11e36c4,崇川区
752,425,892,扬州中瑞酒店职业学院,4132014528,江苏省教育厅,扬州市,专科,民办,扬州中瑞酒店职业学院,119.362693,32.375128,38a656605c34bec48bf15d4b,邗江区
753,426,893,江苏护理职业学院,4132014541,江苏省,淮安市,专科,nan,江苏护理职业学院,119.054362,33.541581,b6c5e1852a7b5822b020a822,清江浦区
754,426,893,江苏护理职业学院,4132014541,江苏省,淮安市,专科,nan,江苏护理职业学院(黄河校区),119.021845,33.626976,c43eac364a12b853ab0dd88b,淮阴区
755,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,nan,江苏城乡建设职业学院,119.75311,31.770854,8c77fa8a3c6c316c5cd4fe9d,钟楼区
756,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,nan,江苏城乡建设职业学院(湖塘校区),119.961934,31.733296,a3ac3c3e14b1caed1329353a,武进区
757,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,nan,江苏城乡建设职业学院木梳路校区(清潭校区),119.941104,31.776722,93f614022b8939519a005023,钟楼区
758,428,895,江苏城乡建设职业学院,4132014543,江苏省,常州市,专科,nan,江苏城乡建设职业学院邹区殷村校区,119.753723,31.770743,158b79ce0bdc5ca8c61e519a,钟楼区
759,429,896,江苏航空职业技术学院,4132014568,江苏省,镇江市,专科,nan,江苏航空职业技术学院,119.725991,32.149143,87dd9fb82ce4776f40024512,京口区
760,429,896,江苏航空职业技术学院,4132014568,江苏省,镇江市,专科,nan,江苏航空职业技术学院-镇江高职院,119.7263,32.147424,dac05958f744471bafee7a2c,京口区
761,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,nan,江苏安全技术职业学院(贾汪校区),117.488022,34.429799,9293f951135270cbcf06a4e2,贾汪区
762,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,nan,江苏安全技术职业学院(云龙校区),117.256313,34.269682,c8f59194a0c59d42ca09f095,云龙区
763,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,nan,江苏安全技术职业学院,117.486998,34.431404,9f2a007c9d8217cf2cb90839,贾汪区
764,430,897,江苏安全技术职业学院,4132014589,江苏省,徐州市,专科,nan,江苏安全技术职业学院,117.486998,34.431404,364697adcb06da3a15948e80,贾汪区
765,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,nan,江苏旅游职业学院(新校区),119.41674,32.30908,ae4cbd882fb0aa11441a329b,邗江区
766,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,nan,江苏旅游职业学院,119.42065,32.311148,602300e5aad30fca48cc4ab4,邗江区
767,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,nan,江苏旅游职业学院-旅游经济学院,119.416577,32.306305,4d6eb6d06e7f0bca364aae08,邗江区
768,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,nan,江苏旅游职业学院-旅游管理学院,119.415963,32.307377,816c34ae470eb3a9e5e965ac,邗江区
769,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,nan,江苏旅游职业学院-国际商务学院,119.417333,32.306051,24eac8929377788d581093e6,邗江区
770,431,898,江苏旅游职业学院,4132014604,江苏省,扬州市,专科,nan,江苏旅游职业学院烹饪学院,119.415772,32.308041,40c37d8bfdb8a9fc40e192aa,邗江区
771,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,nan,宁波职业技术学院(西校区),121.820961,29.902048,fff12a9ceb79eb8ea3acc4d1,北仑区
772,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,nan,宁波职业技术学院,121.823791,29.900961,6583b634c3498718c27da2b1,北仑区
773,432,959,宁波职业技术学院,4133010863,浙江省,宁波市,专科,nan,宁波职业技术学院东区,121.827593,29.898856,2f51267b1cf1ff8e40ab9a4c,北仑区
774,434,961,浙江交通职业技术学院,4133012036,浙江省,杭州市,专科,nan,浙江交通职业技术学院,120.09557,30.349759,69fcd6dfac80292ecb2915a3,余杭区
775,434,961,浙江交通职业技术学院,4133012036,浙江省,杭州市,专科,nan,浙江交通职业技术学院-轨道交通学院,120.091257,30.347515,42364d081ce5a4ab6849f3de,余杭区
776,435,962,金华职业技术学院,4133012061,浙江省,金华市,专科,nan,金华职业技术学院,119.642556,29.067929,1a34f4df1b3d5a9b95ca07ff,婺城区
