num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get
236,124,317,临汾职业技术学院,4114013171,山西省,临汾市,专科,,临汾职业技术学院(二校区),111.538802,36.112281,50fb64ff3d25255ce9f853dc,尧都区,1
237,125,318,山西职业技术学院,4114013528,山西省,太原市,专科,,山西职业技术学院,112.589978,37.801789,d7624d36c2c010d409a8d446,小店区,1
238,125,318,山西职业技术学院,4114013528,山西省,太原市,专科,,山西职业技术学院(长风校区),112.605131,37.818073,5b25f446625d54eb1029355f,迎泽区,1
239,126,319,山西金融职业学院,4114013530,山西省,太原市,专科,,山西金融职业学院,112.536367,37.960281,af1ae56b11fe276f4307c182,尖草坪区,1
240,127,320,太原城市职业技术学院,4114013532,山西省,太原市,专科,,太原城市职业技术学院,112.535568,37.895979,f5e3bcaecab2f2c05e17c35a,尖草坪区,1
242,128,321,山西信息职业技术学院,4114013541,山西省教育厅,临汾市,专科,民办,山西信息职业技术学院,111.550161,36.129509,9ab9d030ba9788662cb17ec7,尧都区,1
243,129,322,山西体育职业学院,4114013692,山西省,太原市,专科,,山西体育职业学院,112.569938,37.786514,9b17ea23a520aa3a4054d70b,小店区,1
244,130,323,山西警官职业学院,4114013693,山西省,太原市,专科,,山西警官职业学院,112.602982,37.828457,1020060f2416a7a71894c65f,迎泽区,1
246,131,324,山西国际商务职业学院,4114013694,山西省,太原市,专科,,山西国际商务职业学院,112.60751,37.815655,9c42c090f82381b35b10937e,小店区,1
247,132,325,潞安职业技术学院,4114013695,山西省,长治市,专科,,潞安职业技术学院,112.997362,36.447193,b3aa435d8cee440a1476439f,襄垣县,1
248,133,326,太原旅游职业学院,4114013696,山西省,太原市,专科,,太原旅游职业学院,112.606566,37.69948,9f97b1c5deb8007bb64f544f,小店区,1
250,134,327,山西旅游职业学院,4114013697,山西省,太原市,专科,,山西旅游职业学院,112.627041,37.810224,a7c56ee06c650eb2a3acc45f,小店区,1
251,135,328,山西管理职业学院,4114013698,山西省,临汾市,专科,,山西管理职业学院,111.513094,36.147102,4edf9fbf3348d295cc06a42a,尧都区,1
255,137,330,忻州职业技术学院,4114013821,山西省,忻州市,专科,,忻州职业技术学院,112.741829,38.477165,e96b4420c8c77a5882288a63,忻府区,1
256,138,331,山西同文职业技术学院,4114013862,山西省教育厅,晋中市,专科,民办,山西同文职业技术学院,111.893697,37.037491,c8b5cdef917c9802130daa3d,介休市,1
257,139,332,晋中职业技术学院,4114013913,山西省,晋中市,专科,,晋中职业技术学院(东校区),112.727655,37.692277,7d5f3a0a5e9b72352db908b5,榆次区,1
258,140,333,山西华澳商贸职业学院,4114013914,山西省教育厅,晋中市,专科,民办,山西华澳商贸职业学院,112.646329,37.677796,e913667dc27b53eeb1077d93,榆次区,1
259,142,335,运城幼儿师范高等专科学校,4114014093,山西省,运城市,专科,,运城幼儿师范高等专科学校,111.071194,35.10486,d5f93c0ed96e665deddfca35,盐湖区,1
261,143,336,山西老区职业技术学院,4114014105,山西省教育厅,太原市,专科,民办,山西老区职业技术学院,112.520878,37.907786,34059f97466b485771455b33,尖草坪区,1
262,144,337,山西经贸职业学院,4114014177,山西省,太原市,专科,,山西经贸职业学院(南校区),112.455811,37.735204,55fa2c0b6faac72e1ce99973,晋源区,1
263,144,337,山西经贸职业学院,4114014177,山西省,太原市,专科,,山西经贸职业学院,112.535963,37.845693,923ffd001c1440b6d92f285a,万柏林区,1
265,145,338,朔州职业技术学院,4114014186,山西省,朔州市,专科,,朔州职业技术学院,112.41351,39.307274,beabdbf453df8f997169d3b3,朔城区,1
267,146,339,山西铁道职业技术学院,4114014247,山西省,太原市,专科,,山西铁道职业技术学院,112.621381,37.886867,f757e6ee5daba014260bd065,杏花岭区,1
268,147,340,晋中师范高等专科学校,4114014270,山西省,晋中市,专科,,晋中师范高等专科学校,112.74022,37.731398,05dd7d5f789a7f00ad080f10,榆次区,1
269,148,341,阳泉师范高等专科学校,4114014271,山西省,阳泉市,专科,,阳泉师范高等专科学校,113.624736,37.809602,6875a583d4ab9907bda2407c,平定县,1
270,149,342,山西青年职业学院,4114014336,山西省,太原市,专科,,山西青年职业学院,112.606306,37.704114,e331439a7451f1086140a9d5,小店区,1
271,150,343,运城护理职业学院,4114014397,山西省,运城市,专科,,运城护理职业学院,110.929394,35.124474,11ff142e04effbce12882488,盐湖区,1
278,152,345,朔州师范高等专科学校,4114014462,山西省,朔州市,专科,,朔州师范高等专科学校,112.463009,39.382779,b723bc8817c6b20a0aa8d476,朔城区,1
279,153,346,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,,吕梁职业技术学院,111.773904,37.125556,a9221fd06ff270b2da2f280e,孝义市,1
280,153,346,吕梁职业技术学院,4114014500,山西省,吕梁市,专科,,吕梁职业技术学院(南校区),111.763077,37.122293,7b7279104d8732ba84154175,孝义市,1
283,154,347,大同师范高等专科学校,4114014627,山西省,大同市,专科,,大同师范高等专科学校,113.234427,40.082659,69fcd6dfddfd382ecb2915a4,平城区,1
284,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,,太原幼儿师范高等专科学校(徐沟校区),112.503224,37.568426,b9975cbfd14e25bda104642e,清徐县,1
285,155,348,太原幼儿师范高等专科学校,4114014628,山西省,太原市,专科,,太原幼儿师范高等专科学校(兴华校区),112.519097,37.893901,c017c367a06f6ad2fda77816,万柏林区,1
290,156,349,山西工程职业学院,4114014681,山西省,太原市,专科,,山西工程职业学院,112.555701,37.887164,9f91fe222cfa92a40f0a702b,杏花岭区,1
291,156,349,山西工程职业学院,4114014681,山西省,太原市,专科,,山西工程职业学院(唐槐校区),112.612053,37.685163,57bb69b0f9498872a8059dd9,小店区,1
292,157,350,长治幼儿师范高等专科学校,4114014687,山西省,长治市,专科,,长治幼儿师范高等专科学校,113.087135,36.228593,a08f90b437a4dffb344aae02,潞州区,1
293,158,351,山西通用航空职业技术学院,4114014697,山西省,大同市,专科,,山西通用航空职业技术学院,113.404192,39.944283,2432afd98f1a83dd902ca371,云州区,1
294,159,352,朔州陶瓷职业技术学院,4114014698,山西省,朔州市,专科,,朔州陶瓷职业技术学院,113.119895,39.853556,aaf0ff4f71a7ac53f50e77be,怀仁市,1
297,160,353,山西卫生健康职业学院,4214050166,山西省,太原市,专科,,山西卫生健康职业学院(双东校区),112.585237,37.850074,b4218492ee1f318cab175af3,迎泽区,1
298,161,371,内蒙古建筑职业技术学院,4115010871,内蒙古自治区,呼和浩特市,专科,,内蒙古建筑职业技术学院(北校区),111.641129,40.879276,23116913c3ae5afd734b8717,回民区,1
299,161,371,内蒙古建筑职业技术学院,4115010871,内蒙古自治区,呼和浩特市,专科,,内蒙古建筑职业技术学院,111.645439,40.822646,7d5f3a0a3536ab4b2cb90815,回民区,1
301,162,372,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古丰州职业学院,111.717271,40.807849,f67d8a4651ad07e33517dca7,赛罕区,1
303,162,372,内蒙古丰州职业学院,4115011429,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古丰州职业学院中山学院,111.805762,40.503105,4b8f3e38175c1bac99005081,和林格尔县,1
304,163,373,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,,包头职业技术学院,109.959862,40.650215,89fd4ea3db47a547e5e9652e,青山区,1
305,163,373,包头职业技术学院,4115012057,内蒙古自治区,包头市,专科,,包头职业技术学院(呼得木林校区),109.896185,40.674897,2848ffd6d8bbb40f48cc4a28,青山区,1
308,164,374,兴安职业技术学院,4115012443,内蒙古自治区,兴安盟,专科,,兴安职业技术学院(新校区),122.026259,46.069394,7de6a01bcb34f0d83be4a684,科尔沁右翼前旗,1
313,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,,呼和浩特职业学院(新校区),111.844452,40.902761,c5ddcc08873fa0bbd813183c,赛罕区,1
316,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,,呼和浩特职业学院(西校区),111.662912,40.848678,5e8f72bfac62a5e7acee7a1d,新城区,1
317,165,375,呼和浩特职业学院,4115012670,内蒙古自治区,呼和浩特市,专科,,呼和浩特职业学院住宅小区,111.66507,40.847188,eef2d528d674eba73be4a617,新城区,1
318,166,376,包头轻工职业技术学院,4115012671,内蒙古自治区,包头市,专科,,包头轻工职业技术学院,109.954341,40.641924,e102414e78f813502dfaa74d,青山区,1
319,167,377,内蒙古电子信息职业技术学院,4115012673,内蒙古自治区,呼和浩特市,专科,,内蒙古电子信息职业技术学院,111.8569,40.903691,e3c36f147fdf30f0e40738ce,赛罕区,1
320,168,378,内蒙古机电职业技术学院,4115012674,内蒙古自治区,呼和浩特市,专科,,内蒙古机电职业技术学院,111.853126,40.911173,0dc3d82d24c9c51175e5b642,赛罕区,1
323,169,379,内蒙古化工职业学院,4115012675,内蒙古自治区,呼和浩特市,专科,,内蒙古化工职业学院,111.858743,40.913189,41572e00154246c9b45f1e3c,新城区,1
325,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,,锡林郭勒职业学院,116.033895,43.940908,228cfbb6b3f7d0541d1d1191,锡林浩特市,1
326,171,381,锡林郭勒职业学院,4115012677,内蒙古自治区,锡林郭勒盟,专科,,锡林郭勒职业学院(多伦分院),116.51813,42.21263,597a2ae65b310cbe88b9880e,多伦县,1
329,172,382,内蒙古警察职业学院,4115012797,内蒙古自治区,呼和浩特市,专科,,内蒙古警察职业学院,111.701494,40.878097,bc82984985d5d807a3acc4b2,新城区,1
333,173,383,内蒙古体育职业学院,4115012894,内蒙古自治区,呼和浩特市,专科,,内蒙古体育职业学院,111.680546,40.864971,08fc93dff46023919b68b43d,新城区,1
334,174,384,乌兰察布职业学院,4115013699,内蒙古自治区,乌兰察布市,专科,,乌兰察布职业学院,113.185269,40.981298,f0dbc45fbf776edfac080fba,察哈尔右翼前旗,1
335,175,385,通辽职业学院,4115013740,内蒙古自治区,通辽市,专科,,通辽职业学院,122.257978,43.687534,8fa14fc3d7caf56ef7eafcd0,科尔沁区,1
336,176,386,科尔沁艺术职业学院,4115013741,内蒙古自治区,通辽市,专科,,科尔沁艺术职业学院,122.266064,43.687903,a1418eb4bb0ec502ebe5822d,科尔沁区,1
337,177,387,内蒙古交通职业技术学院,4115013824,内蒙古自治区,赤峰市,专科,,内蒙古交通职业技术学院,118.898637,42.278204,33441a58887ac89ac9fa5fd0,松山区,1
339,178,388,包头钢铁职业技术学院,4115013864,内蒙古自治区,包头市,专科,,包头钢铁职业技术学院,109.840921,40.630663,9aa5f22f1dc552c85b109333,昆都仑区,1
340,178,388,包头钢铁职业技术学院,4115013864,内蒙古自治区,包头市,专科,,包头钢铁职业技术学院,109.82513,40.661638,b33a2919161f2c39b11e36eb,昆都仑区,1
341,179,389,乌海职业技术学院,4115013915,内蒙古自治区,乌海市,专科,,乌海职业技术学院,106.805551,39.656421,060f5e5329f41ed7081cc7f6,海勃湾区,1
342,180,390,内蒙古科技职业学院,4115014048,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古科技职业学院,111.813355,40.86247,97d97723e242925358bbbc40,赛罕区,1
343,181,391,内蒙古北方职业技术学院,4115014049,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古北方职业技术学院,111.849057,40.903717,1bf85b258dc8f2a4a1a93416,赛罕区,1
344,183,393,内蒙古经贸外语职业学院,4115014051,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古经贸外语职业学院,111.701074,40.901194,04bdf4a35d028d32354aae31,新城区,1
345,184,394,包头铁道职业技术学院,4115014187,内蒙古自治区,包头市,专科,,包头铁道职业技术学院,110.008864,40.660823,61549c39b1370e5ddc1e52e9,九原区,1
346,185,395,乌兰察布医学高等专科学校,4115014219,内蒙古自治区,乌兰察布市,专科,,乌兰察布医学高等专科学校,113.175088,40.986693,42519e6dd516671a6268584f,察哈尔右翼前旗,1
347,186,396,鄂尔多斯职业学院,4115014248,内蒙古自治区,鄂尔多斯市,专科,,鄂尔多斯职业学院,109.830261,39.622539,fc1d78a902018e4bb6147fbf,康巴什区,1
349,190,400,内蒙古能源职业学院,4115014337,内蒙古自治区教育厅,呼和浩特市,专科,民办,内蒙古能源职业学院,111.776022,40.909672,6ac9a18239b07bc14d2fdffe,新城区,1
351,191,401,赤峰工业职业技术学院,4115014338,内蒙古自治区,赤峰市,专科,,赤峰工业职业技术学院,118.880004,42.278886,dbe40a08333c5d974d776e59,松山区,1
352,192,402,阿拉善职业技术学院,4115014339,内蒙古自治区,阿拉善盟,专科,,阿拉善职业技术学院,105.652193,38.840569,b99c458aed58692546572699,阿拉善左旗,1
353,192,402,阿拉善职业技术学院,4115014339,内蒙古自治区,阿拉善盟,专科,,阿拉善职业技术学院,106.654924,39.432291,6a369e26dd58b37ac6effbf7,阿拉善左旗,1
354,193,403,内蒙古美术职业学院,4115014387,内蒙古自治区教育厅,巴彦淖尔市,专科,民办,内蒙古美术职业学院,107.469339,40.724018,33c7da93e7fd559ffd0eb0ae,临河区,1
355,194,404,内蒙古民族幼儿师范高等专科学校,4115014463,内蒙古自治区,鄂尔多斯市,专科,,内蒙古民族幼儿师范高等专科学校,109.914183,39.821401,8b580a82188d080280a00c88,东胜区,1
356,195,405,鄂尔多斯生态环境职业学院,4115014501,内蒙古自治区,鄂尔多斯市,专科,,鄂尔多斯生态环境职业学院,109.834498,39.631397,5baf948483cbc00200ff2d99,康巴什区,1
357,196,406,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,,扎兰屯职业学院(吊桥校区),122.741538,48.020957,fea40d0f6eadccac08f5eb50,扎兰屯市,1
358,196,406,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,,扎兰屯职业学院(雅鲁校区),122.740353,48.017601,16b98e0d2c5ab7e32811d11d,扎兰屯市,1
359,196,406,扎兰屯职业学院,4115014539,内蒙古自治区,呼伦贝尔市,专科,,扎兰屯职业学院(明月校区),122.736942,48.023909,e28090851c0c11902bb97c67,扎兰屯市,1
360,197,407,赤峰应用技术职业学院,4115014699,内蒙古自治区,赤峰市,专科,,赤峰应用技术职业学院,118.887147,42.295955,bac0c024d5771b92db131854,松山区,1
362,198,471,朝阳师范高等专科学校,4121010171,辽宁省,朝阳市,专科,,朝阳师范高等专科学校,120.436012,41.536083,48287eabb823ee2f465726cf,双塔区,1
363,200,473,锦州师范高等专科学校,4121010180,辽宁省,锦州市,专科,,锦州师范高等专科学校西区,121.149928,41.147472,85def3695908a0d1ac080ff4,凌河区,1
365,201,474,营口职业技术学院,4121010181,辽宁省,营口市,专科,,营口职业技术学院,122.246854,40.609507,8bc9588155a27f27f21937be,西市区,1
367,202,475,铁岭师范高等专科学校,4121010182,辽宁省,铁岭市,专科,,铁岭师范高等专科学校,123.753066,42.256827,dc0f0adc7ea07d5cf8221359,铁岭县,1
368,203,476,大连职业技术学院,4121010845,辽宁省,大连市,专科,,大连职业技术学院,121.496529,39.027603,083a55faccb42e79246e9821,甘井子区,1
369,203,476,大连职业技术学院,4121010845,辽宁省,大连市,专科,,大连职业技术学院(南关岭校区),121.608774,39.028567,78bd50f79f86665b31870a20,甘井子区,1
370,204,477,辽宁农业职业技术学院,4121010957,辽宁省,营口市,专科,,辽宁农业职业技术学院,122.158503,40.19013,73f75d03ad77e21b0b1cc778,鲅鱼圈区,1
376,207,480,阜新高等专科学校,4121011250,辽宁省,阜新市,专科,,阜新高等专科学校,121.638618,42.003262,3810c879b926878a9d09f7b9,海州区,1
377,207,480,阜新高等专科学校,4121011250,辽宁省,阜新市,专科,,阜新高等专科学校(北校区),121.642112,42.007597,9d1e1a87b2e148f8c356ac79,海州区,1
378,208,481,辽宁省交通高等专科学校,4121011500,辽宁省,沈阳市,专科,,辽宁省交通高等专科学校,123.517898,41.942296,01aeb8dfdd32918e0c0a7029,沈北新区,1
379,210,483,盘锦职业技术学院,4121012063,辽宁省,盘锦市,专科,,盘锦职业技术学院,122.112493,40.734399,2e30cc949abe4e8838e4a604,大洼区,1
385,214,487,辽宁生态工程职业学院,4121012593,辽宁省,沈阳市,专科,,辽宁生态工程职业学院(南校区),123.330533,41.665097,a82b2e3a9c75ae21f4e73bfe,苏家屯区,1
386,214,487,辽宁生态工程职业学院,4121012593,辽宁省,沈阳市,专科,,辽宁生态工程职业学院(北校区),123.525508,41.946902,46de967d784c27a1f6c59cf6,沈北新区,1
388,215,488,沈阳职业技术学院,4121012594,辽宁省,沈阳市,专科,,沈阳职业技术学院,123.506204,41.876893,dad739514f9049344251c0fe,大东区,1
391,217,490,辽宁金融职业学院,4121012895,辽宁省,沈阳市,专科,,辽宁金融职业学院,123.524822,41.944486,e3a7fd13e03de75228b97cd1,沈北新区,1
394,219,492,辽宁广告职业学院,4121012897,辽宁省教育厅,沈阳市,专科,民办,辽宁广告职业学院,123.356593,41.92434,78bd50f79c99675b31870ac1,于洪区,1
396,221,494,辽宁经济职业技术学院,4121012899,辽宁省,沈阳市,专科,,辽宁经济职业技术学院,123.498366,41.942433,64ff3be1312eedbb90114cd1,沈北新区,1
397,222,495,辽宁石化职业技术学院,4121012900,辽宁省,锦州市,专科,,辽宁石化职业技术学院,121.1288,41.141571,71cd5d1ed8d3d6876268588c,古塔区,1
398,222,495,辽宁石化职业技术学院,4121012900,辽宁省,锦州市,专科,,辽宁石化职业技术学院(南校区),121.126024,41.136993,47fec552365a3056ab0dd873,古塔区,1
399,227,500,大连枫叶职业技术学院,4121013961,辽宁省教育厅,大连市,专科,民办,大连枫叶职业技术学院,121.313683,38.966932,26a054db7c48fb90c26c1401,甘井子区,1
400,229,502,辽河石油职业技术学院,4121014077,辽宁省,盘锦市,专科,,辽河石油职业技术学院,121.815561,41.35273,5508504db84b65b6c7f02547,双台子区,1
401,229,502,辽河石油职业技术学院,4121014077,辽宁省,盘锦市,专科,,辽河石油职业技术学院党校校区,122.070071,41.118766,a395c1528d9d88dba2d2305f,兴隆台区,1
402,231,504,辽宁铁道职业技术学院,4121014188,辽宁省,锦州市,专科,,辽宁铁道职业技术学院,121.156479,41.150316,2ad32cc322fc46f29c95de8b,凌河区,1
406,232,505,辽宁建筑职业学院,4121014189,辽宁省,辽阳市,专科,,辽宁建筑职业学院(北校区),123.171885,41.261515,e11601b65c0ab848f7eafc8a,白塔区,1
407,232,505,辽宁建筑职业学院,4121014189,辽宁省,辽阳市,专科,,辽宁建筑职业学院(南校区),123.165632,41.253137,45b439f372d64995a1d230ef,白塔区,1
408,234,507,大连装备制造职业技术学院,4121014227,辽宁省教育厅,大连市,专科,民办,大连装备制造职业技术学院,121.712478,39.208188,8a3295ab3568661ff7231003,金州区,1
409,236,509,辽宁现代服务职业技术学院,4121014240,辽宁省,沈阳市,专科,,辽宁现代服务职业技术学院,123.597412,41.93743,50f7d146259b46b972210b63,沈北新区,1
410,239,512,辽宁城市建设职业技术学院,4121014288,辽宁省,沈阳市,专科,,辽宁城市建设职业技术学院,123.498365,41.951896,275d63cd869da40e16a19015,沈北新区,1
411,244,517,辽宁民族师范高等专科学校,4121014464,辽宁省,沈阳市,专科,,辽宁民族师范高等专科学校,123.457026,41.838304,b4e2dbf33adff78f9de3214f,皇姑区,1
412,245,518,辽宁轻工职业学院,4121014473,辽宁省,大连市,专科,,辽宁轻工职业学院,121.747865,39.083375,96b672aa94d38c75ce04ef20,金州区,1
413,246,519,辽宁特殊教育师范高等专科学校,4121014526,辽宁省,沈阳市,专科,,辽宁特殊教育师范高等专科学校,123.636918,41.69357,487b0c428df718560782c2e7,浑南区,1
414,247,520,辽宁师范高等专科学校,4121014662,辽宁省,沈阳市,专科,,辽宁师范高等专科学校,123.417575,41.68919,c604666a52f151d654bfff2c,浑南区,1
417,251,561,四平职业大学,4122011044,吉林省,四平市,专科,,四平职业大学,124.438102,43.097427,c369b02d51bc608ea8f729af,铁东区,1
423,253,563,长春金融高等专科学校,4122011440,吉林省,长春市,专科,,长春金融高等专科学校(莲花山校区),125.56347,43.907086,4981607421e0225db21e362b,二道区,1
424,257,567,吉林司法警官职业学院,4122012901,吉林省,长春市,专科,,吉林司法警官职业学院,125.184701,44.078728,4f32eea5cc897376d2f49e3b,宽城区,1
425,264,574,松原职业技术学院,4122013917,吉林省,松原市,专科,,松原职业技术学院,124.866426,45.179198,8eb48fa14124b9dbf32d83f5,宁江区,1
427,264,574,松原职业技术学院,4122013917,吉林省,松原市,专科,,松原职业技术学院(北校区),124.813722,45.211479,2a7a25ec379f21636c3e1b7d,宁江区,1
428,265,575,吉林铁道职业技术学院,4122014052,吉林省,吉林市,专科,,吉林铁道职业技术学院,126.556168,43.724838,32a7781ab7b2b4903586f4e5,永吉县,1
429,266,576,白城职业技术学院,4122014107,吉林省,白城市,专科,,白城职业技术学院,122.810951,45.64815,cf8fc8828d6634af9e9d6898,洮北区,1
431,270,580,吉林城市职业技术学院,4122014426,吉林省教育厅,长春市,专科,民办,吉林城市职业技术学院,125.274512,44.015147,3c388f54fe000d69bd4842d7,宽城区,1
432,274,584,长春早期教育职业学院,4122014701,吉林省教育厅,长春市,专科,民办,长春早期教育职业学院,125.015682,44.014092,ad43cf0081ea1b8c6c476043,农安县,1
433,278,627,齐齐哈尔高等师范专科学校,4123010238,黑龙江省,齐齐哈尔市,专科,,齐齐哈尔高等师范专科学校,123.980191,47.320699,803708f120d89704008972b2,铁锋区,1
434,282,631,黑龙江建筑职业技术学院,4123012053,黑龙江省,哈尔滨市,专科,,黑龙江建筑职业技术学院,126.515105,45.878296,b3ccfe263ed092b04151c0b6,呼兰区,1
435,283,632,黑龙江艺术职业学院,4123012490,黑龙江省,哈尔滨市,专科,,黑龙江艺术职业学院,126.737552,45.733413,9b5c01062e868918d8d89129,香坊区,1
436,285,634,黑龙江林业职业技术学院,4123012724,黑龙江省,牡丹江市,专科,,黑龙江林业职业技术学院,129.573317,44.595274,e13d24d925832df499005004,爱民区,1
437,285,634,黑龙江林业职业技术学院,4123012724,黑龙江省,牡丹江市,专科,,黑龙江林业职业技术学院(南校区),129.5786,44.589878,17192e0bcf48d002fb2d61e9,爱民区,1
440,290,639,鹤岗师范高等专科学校,4123012905,黑龙江省,鹤岗市,专科,,鹤岗师范高等专科学校,130.508872,47.406108,64ff3be11457c2bb90114c2e,东山区,1
441,292,641,哈尔滨铁道职业技术学院,4123012907,黑龙江省,哈尔滨市,专科,,哈尔滨铁道职业技术学院,126.644899,45.584297,14076deed030fef403294fa8,平房区,1
442,296,645,哈尔滨传媒职业学院,4123013302,黑龙江省教育厅,哈尔滨市,专科,民办,哈尔滨传媒职业学院,126.523845,45.58562,6e060bc5774dce4542d63ecb,南岗区,1
446,299,648,黑龙江公安警官职业学院,4123013449,黑龙江省,哈尔滨市,专科,,黑龙江公安警官职业学院,126.545715,45.87403,2a7a25ec16bc00636d3e1ba0,呼兰区,1
447,300,649,哈尔滨城市职业学院,4123013451,黑龙江省教育厅,哈尔滨市,专科,民办,哈尔滨城市职业学院,126.807312,45.645454,83b7023e3694847e58109397,阿城区,1
448,302,651,黑龙江旅游职业技术学院,4123013729,黑龙江省,哈尔滨市,专科,,黑龙江旅游职业技术学院,126.625954,45.673299,4ea3f2f113ceceaaafcb66af,南岗区,1
449,302,651,黑龙江旅游职业技术学院,4123013729,黑龙江省,哈尔滨市,专科,,黑龙江旅游职业技术学院(太阳岛校区),126.613152,45.798204,ff142ce94d4bd5ba17c8f6f9,松北区,1
450,304,653,黑龙江生态工程职业学院,4123013731,黑龙江省,哈尔滨市,专科,,黑龙江生态工程职业学院,126.508097,45.883279,eef2d5286ab397da3be4a656,呼兰区,1
451,307,656,黑龙江民族职业学院,4123013935,黑龙江省,哈尔滨市,专科,,黑龙江民族职业学院,126.653854,45.583092,e817f9a1ebdbefd5b42655be,平房区,1
452,308,657,大庆医学高等专科学校,4123014017,黑龙江省,大庆市,专科,,大庆医学高等专科学校,125.055655,46.607892,dbf4d6ee313c5b2a6ea3cc88,萨尔图区,1
453,309,658,黑龙江交通职业技术学院,4123014053,黑龙江省,哈尔滨市,专科,,黑龙江交通职业技术学院(哈尔滨校区),126.527603,45.878008,41572e00419d1ab4b55f1ea0,呼兰区,1
454,310,659,哈尔滨应用职业技术学院,4123014055,黑龙江省教育厅,哈尔滨市,专科,民办,哈尔滨应用职业技术学院,126.427801,45.655265,cd9d05dd096cecb684420ead,道里区,1
455,312,661,哈尔滨科学技术职业学院,4123014108,黑龙江省,哈尔滨市,专科,,哈尔滨科学技术职业学院,126.963895,45.548354,925c550fd4b1bbcf5a3ac854,阿城区,1
457,313,662,佳木斯职业学院,4123014178,黑龙江省,佳木斯市,专科,,佳木斯职业学院,130.329872,46.797352,a5768438dec21cb729fc48eb,郊区,1
458,314,663,黑龙江护理高等专科学校,4123014272,黑龙江省,哈尔滨市,专科,,黑龙江护理高等专科学校,126.623128,45.694526,9a6a87ed4ded62f888db7336,南岗区,1
460,314,663,黑龙江护理高等专科学校,4123014272,黑龙江省,哈尔滨市,专科,,黑龙江护理高等专科学校(阿城校区),126.969686,45.507895,12c1eae9d7d1d287c3364490,阿城区,1
461,315,664,齐齐哈尔理工职业学院,4123014400,黑龙江省教育厅,齐齐哈尔市,专科,民办,齐齐哈尔理工职业学院,123.612137,47.22183,41ed4eddce2a26711ef74d4b,富拉尔基区,1
462,316,665,哈尔滨幼儿师范高等专科学校,4123014425,黑龙江省,哈尔滨市,专科,,哈尔滨幼儿师范高等专科学校,126.779023,45.73155,6671cdbb06eb673f33f71d7a,香坊区,1
463,317,666,黑龙江冰雪体育职业学院,4123014540,黑龙江省,哈尔滨市,专科,,黑龙江冰雪体育职业学院,126.695977,45.865174,85d369cc08aeddd72cb908da,松北区,1
464,318,667,哈尔滨北方航空职业技术学院,4123014633,黑龙江省教育厅,哈尔滨市,专科,民办,哈尔滨北方航空职业技术学院,127.035223,45.558254,51a6ca4050f5d560373a710e,阿城区,1
467,319,708,上海旅游高等专科学校,4131010275,上海市,上海市,专科,,上海旅游高等专科学校,121.518798,30.83894,8eb48fa1c55a25a4f32d830a,奉贤区,1
468,320,709,上海东海职业技术学院,4131010851,上海市教委,上海市,专科,民办,上海东海职业技术学院,121.463708,31.036094,53349ee33d8e6912230262aa,闵行区,1
469,321,710,上海工商职业技术学院,4131010852,上海市教委,上海市,专科,民办,上海工商职业技术学院,121.185744,31.362358,864ffc86799e09e71d1d117a,嘉定区,1
470,321,710,上海工商职业技术学院,4131010852,上海市教委,上海市,专科,民办,上海工商职业技术学院(青浦校区),121.227548,31.254778,d24e48eb347f63b5aeee7ab9,青浦区,1
471,322,711,上海出版印刷高等专科学校,4131011733,上海市,上海市,专科,,上海出版印刷高等专科学校(水丰路校区),121.549229,31.289409,a3e8341c6f04a0eb4afd3fc1,杨浦区,1
472,322,711,上海出版印刷高等专科学校,4131011733,上海市,上海市,专科,,上海出版印刷高等专科学校(营口路校区),121.540331,31.295303,7abfd4524c56fd4416c905c9,杨浦区,1
473,322,711,上海出版印刷高等专科学校,4131011733,上海市,上海市,专科,,上海出版印刷高等专科学校(国顺东路校区),121.547538,31.309616,9ef2b37e4da2316de81e97dd,杨浦区,1
474,323,712,上海行健职业学院,4131012493,上海市,上海市,专科,,上海行健职业学院(原平路分校),121.438036,31.286535,ca11e84d40cd6758e215f999,静安区,1
475,324,713,上海城建职业学院,4131012495,上海市,上海市,专科,,上海城建职业学院(奉贤校区),121.421378,30.912343,a553478eed3d1c637369d3d0,奉贤区,1
476,324,713,上海城建职业学院,4131012495,上海市,上海市,专科,,上海城建职业学院(宝山校区),121.473073,31.412144,1b560a4729abf90eab175a23,宝山区,1
