FID,num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y,lngC,latC,x_min,x_max,dx,y_min,y_max,dy
272,2727,2172,重庆机电职业技术大学,4150012607.000000000000000,重庆市教委,重庆市,本科,民办,重庆机电职业技术大学,88278b458a1108ae2806ce99,璧山区,106.234782699999997,29.555294230000001,39.6313019,106.232147850999993,29.551482160199999,106.238939235999993,29.558826759700001,106.235543543999995,29.555154459899999,104213,104216,3,54265,54262,3
273,2864,2262,成都理工大学工程技术学院,4151013668.000000000000000,四川省教育厅,乐山市,本科,民办,成都理工大学工程技术学院,ec61dfd05f5bb8eba7c7564f,市中区,103.729358300000001,29.562773510000000,54.2086983,103.723898344999995,29.559589373400001,103.734601771000001,29.565938455900000,103.729250058000005,29.562763914600001,103300,103304,4,54261,54259,2
274,2827,2248,乐山师范学院,4151010649.000000000000000,四川省,乐山市,本科,公办,乐山师范学院,e93761f696f8860d233bf296,市中区,103.748945699999993,29.562117340000000,52.2075996,103.743139995000007,29.557636890400001,103.753955602999994,29.566958877299999,103.748547798999994,29.562297883900001,103307,103311,4,54262,54258,4
275,2684,2157,重庆大学,4150010611.000000000000000,教育部,重庆市,本科,公办,重庆大学(B区),5fb75bcd2f4093f4ed74f8be,沙坪坝区,106.457467500000007,29.569487599999999,36.1892014,106.451742022000005,29.566361096900000,106.459446400000004,29.573399501099999,106.455594211000005,29.569880299000001,104293,104296,3,54258,54256,2
276,2707,2166,四川外国语大学,4150010650.000000000000000,重庆市,重庆市,本科,公办,四川外国语大学,0a15c7eca5ff1efded74f8cc,沙坪坝区,106.432488199999995,29.572770550000001,60.5153999,106.428009372000005,29.567576027800001,106.437648464999995,29.576822440699999,106.432828919000002,29.572199234300001,104285,104288,3,54258,54254,4
277,2717,2169,重庆科技学院,4150011551.000000000000000,重庆市,重庆市,本科,公办,重庆科技学院(虎溪校区),9bfa05339216bd2920026214,沙坪坝区,106.319931600000004,29.592882329999998,77.5262985,106.314651466000001,29.590188485700001,106.325854926000005,29.598989164799999,106.320253195999996,29.594588825199999,104243,104248,5,54248,54245,3
278,2683,2157,重庆大学,4150010611.000000000000000,教育部,重庆市,本科,公办,重庆大学(虎溪校区),2a09175e963bf4fee856fa5b,沙坪坝区,106.294978799999996,29.597063160000001,157.5820007,106.287892591000002,29.588265995899999,106.303161110000005,29.601167811500002,106.295526851000005,29.594716903700000,104234,104239,5,54249,54244,5
279,2713,2168,四川美术学院,4150010655.000000000000000,重庆市,重庆市,本科,公办,四川美术学院(虎溪校区),50fb64ff7d9ee55de9f85361,沙坪坝区,106.293613899999997,29.605317769999999,58.9833984,106.289757397000002,29.601432961400000,106.297222833999996,29.609848371300000,106.293490114999997,29.605640666300001,104234,104237,3,54244,54240,4
280,2733,2175,重庆警察学院,4150012757.000000000000000,重庆市,重庆市,本科,公办,重庆警察学院,b25ffba8a1b64b831b94c6fa,沙坪坝区,106.315738100000004,29.628300710000001,35.8975983,106.312635127999997,29.624624732600001,106.318548151000002,29.631520665899998,106.315591639000004,29.628072699200001,104243,104245,2,54234,54231,3
281,2694,2160,重庆医科大学,4150010631.000000000000000,重庆市,重庆市,本科,公办,重庆医科大学(缙云校区),d24e48ebde8939b7afee7acc,沙坪坝区,106.300304100000005,29.627136029999999,88.6471024,106.292396482000001,29.622778068599999,106.306445224000001,29.631585453600000,106.299420853000001,29.627181761100001,104235,104240,5,54235,54231,4
282,3084,2518,西藏大学,4154010694.000000000000000,西藏自治区,拉萨市,本科,公办,西藏大学(纳金校区),9ee7cc7839e6f40d17c905a7,城关区,91.178869919999997,29.645565580000000,69.6334000,91.174760612300005,29.641068059900000,91.185702143900002,29.648139995800001,91.180231378100004,29.644604027900002,98731,98735,4,54227,54224,3
283,3093,2520,西藏藏医药大学,4154010696.000000000000000,西藏自治区,拉萨市,本科,公办,西藏藏医药大学(新校区),56722be4a3f4a7e2da2f289a,城关区,91.264281519999997,29.657465370000001,37.6819992,91.259418304500002,29.653969493900000,91.266051610000005,29.661198979100000,91.262734957299998,29.657584236500000,98762,98764,2,54222,54219,3
284,3083,2517,西藏农牧学院,4154010693.000000000000000,西藏自治区,林芝市,本科,公办,西藏农牧学院,006eb3a019c1a85c9d9d68ae,巴宜区,94.340569360000003,29.669242460000000,56.0513000,94.335906528999999,29.663983642600002,94.344825380200007,29.672336443999999,94.340365954600003,29.668160043299999,99882,99885,3,54218,54214,4
285,2709,2167,西南政法大学,4150010652.000000000000000,重庆市,重庆市,本科,公办,西南政法大学(渝北校区),9396496511a7b84079b55c1e,渝北区,106.589005299999997,29.666816359999999,63.3922005,106.583236600999996,29.661317831500000,106.593439146999998,29.673264865699998,106.588337874000004,29.667291348599999,104341,104345,4,54219,54214,5
286,1641,1240,九江学院,4136011843.000000000000000,江西省,九江市,本科,公办,九江学院(主校区),8714f346eedc5ad8badf8f8a,濂溪区,116.007206499999995,29.681975430000001,128.4700012,116.000021845999996,29.675082464300001,116.014116809000001,29.688989858100001,116.007069328000000,29.682036161199999,107770,107775,5,54213,54207,6
287,1374,1023,黄山学院,4134010375.000000000000000,安徽省,黄山市,本科,公办,黄山学院(率水校区),f3bcf71581600021a3acc480,休宁县,118.288944299999997,29.694654050000000,80.0319977,118.283748901999999,29.689558891600001,118.293149369000005,29.700315647299998,118.288449135999997,29.694937269499999,108601,108605,4,54207,54202,5
288,1323,956,浙江药科职业大学,4133016207.000000000000000,浙江省,宁波市,本科,公办,浙江药科职业大学(奉化校区),9b7655c5ee0e4e673617dc3b,奉化区,121.381337299999998,29.697855140000001,36.6655998,121.378068725999995,29.693292148400001,121.384125444000006,29.700968368000002,121.381097084999993,29.697130258200001,109728,109730,2,54205,54202,3
289,1292,939,浙江农林大学暨阳学院,4133013283.000000000000000,浙江省教育厅,绍兴市,本科,民办,浙江农林大学暨阳学院,c00937698d385ea32d4733fd,诸暨市,120.250131499999995,29.752028989999999,32.7051010,120.247099621999993,29.749291959800001,120.253185793000000,29.755806774000000,120.250142707999998,29.752549366899999,109316,109318,2,54182,54179,3
290,2706,2165,长江师范学院,4150010647.000000000000000,重庆市,重庆市,本科,公办,长江师范学院,cb4fd146d15b3f419d9d68cd,涪陵区,107.258807700000006,29.752162920000000,103.5080032,107.253207372000006,29.746230461300001,107.265346776000001,29.758290334100000,107.259277073999996,29.752260397699999,104585,104590,5,54183,54178,5
291,1263,925,宁波大学,4133011646.000000000000000,浙江省,宁波市,本科,公办,宁波大学(梅山校区),efac40f6d0e0829adbd89150,北仑区,121.950830400000001,29.775855499999999,34.1175003,121.945879738000002,29.771717643100001,121.954184175999998,29.779491326100000,121.950031956999993,29.775604484599999,109935,109938,3,54172,54169,3
292,1327,957,宁波诺丁汉大学,4133016301.000000000000000,浙江省教育厅,宁波市,本科,中外合作办学,宁波诺丁汉大学,dffd464286316db33c9a5e65,鄞州区,121.558218600000004,29.802632960000000,39.0106010,121.554414730000005,29.798069480199999,121.562638667000002,29.806216106200001,121.558526698999998,29.802142793200002,109792,109795,3,54161,54158,3
293,1280,931,浙大宁波理工学院,4133013022.000000000000000,浙江省,宁波市,本科,公办,浙大宁波理工学院,4007579216c10047a11de933,鄞州区,121.570412500000003,29.817827390000001,51.6571007,121.565629509999994,29.813791045399999,121.575050503000000,29.821419708499999,121.570340006999999,29.817605376900001,109796,109800,4,54155,54152,3
294,1241,918,浙江万里学院,4133010876.000000000000000,浙江省,宁波市,本科,公办,浙江万里学院(钱湖校区),b80f5b791ba14d6471455bb7,鄞州区,121.558592599999997,29.819343130000000,57.3647995,121.553012287000001,29.815892342500000,121.563423560000004,29.822172182599999,121.558217923000001,29.819032262499999,109792,109795,3,54154,54151,3
295,2696,2161,西南大学,4150010635.000000000000000,教育部,重庆市,本科,公办,西南大学,d200135a9f8bba6b09b93a19,北碚区,106.420217500000007,29.822924990000001,213.7579956,106.406099225999995,29.813164255200000,106.430420659999996,29.834814403799999,106.418259942999995,29.823989329500002,104277,104286,9,54155,54146,9
296,1301,946,浙江工商大学杭州商学院,4133013290.000000000000000,浙江省教育厅,杭州市,本科,民办,浙江工商大学杭州商学院(桐庐校区),23bee60d7821db4131f71de7,桐庐县,119.739305700000003,29.832894870000001,38.0115013,119.733676716999994,29.828857550799999,119.744159659999994,29.836185494799999,119.738918188000000,29.832521522800000,109129,109133,4,54148,54145,3
297,2165,1659,湖北科技学院,4142010927.000000000000000,湖北省,咸宁市,本科,公办,湖北科技学院,2e5e64a36f9114eab4265530,咸安区,114.331357499999996,29.851824510000000,65.7931976,114.325046408999995,29.847054997299999,114.336475840000006,29.857414486800000,114.330761124999995,29.852234742099998,107160,107164,4,54141,54136,5
298,1273,929,宁波财经学院,4133013001.000000000000000,浙江省教育厅,宁波市,本科,民办,宁波财经学院,c95882942ea033d4badf8feb,海曙区,121.477563300000000,29.889469980000001,41.4581985,121.473876825000005,29.885203469200000,121.480559307999997,29.894478664200001,121.477218066999995,29.889841066700001,109763,109765,2,54125,54121,4
299,1246,920,宁波工程学院,4133011058.000000000000000,浙江省,宁波市,本科,公办,宁波工程学院(东校区),1cea15a9a3b3d0c407fef53d,江北区,121.607994800000000,29.914440530000000,57.5500984,121.601274617000001,29.910830784900000,121.614860390000004,29.917603028999999,121.608067503000001,29.914216906899998,109809,109814,5,54114,54111,3
300,1177,903,浙江海洋大学,4133010340.000000000000000,浙江省,舟山市,本科,公办,浙江海洋大学,58d322259999022e1f5800b4,定海区,122.185884099999996,29.962922689999999,51.6790009,122.180845687000001,29.959502933400000,122.190904595999996,29.966459174000001,122.185875140999997,29.962981053699998,110020,110024,4,54094,54091,3
301,2735,2176,重庆人文科技学院,4150013548.000000000000000,重庆市教委,重庆市,本科,民办,重庆人文科技学院,0f731a8a620af18d260bd0d5,合川区,106.408338499999999,29.971356300000000,43.0369987,106.397126978000003,29.966218012500001,106.419976149999997,29.974175909200000,106.408551564000007,29.970196960900001,104274,104282,8,54091,54087,4
302,2737,2178,重庆对外经贸学院,4150013589.000000000000000,重庆市教委,重庆市,本科,民办,重庆对外经贸学院(合川A校区),09c074598b8a1de1c9fa5ffd,合川区,106.243493200000003,29.999718210000001,35.4550018,106.237335974999993,29.996095675700001,106.247795827000004,30.001074662600001,106.242565901000006,29.998585169199998,104215,104219,4,54078,54076,2
303,2688,2158,重庆邮电大学,4150010617.000000000000000,重庆市,重庆市,本科,公办,重庆邮电大学移通学院,d7fd2ad36ee291570accddbd,合川区,106.235889400000005,30.003675240000000,53.7176018,106.232628785000003,29.998813102200000,106.241075422999998,30.011350379900001,106.236852103999993,30.005081741000001,104214,104217,3,54077,54072,5
304,1298,944,绍兴文理学院元培学院,4133013288.000000000000000,浙江省教育厅,绍兴市,本科,民办,绍兴文理学院元培学院,b7c84f56e4344e9c9d9d68eb,越城区,120.537624100000002,30.074668760000002,64.2230988,120.534017316000003,30.070073940000000,120.540278251999993,30.081014825600001,120.537147783999998,30.075544382800000,109421,109423,2,54047,54042,5
305,1189,906,浙江中医药大学,4133010344.000000000000000,浙江省,杭州市,本科,公办,浙江中医药大学(富春校区),ec127f831722afd1018972d9,富阳区,119.884853300000003,30.087985440000001,33.2359009,119.881482841999997,30.084455166500000,119.888317098000002,30.089205876800001,119.884899970000006,30.086830521700001,109183,109186,3,54041,54039,2
306,2222,1691,湖北师范大学文理学院,4142013256.000000000000000,湖北省教育厅,黄石市,本科,民办,湖北师范大学文理学院,f03470a58706b37bdb131862,大冶市,115.110360600000007,30.155873629999999,42.5616989,115.105473258000004,30.151936331100000,115.113694082999999,30.159425160900000,115.109583670999996,30.155680746000002,107444,107447,3,54013,54009,4
307,1317,954,浙江音乐学院,4133014535.000000000000000,浙江省,杭州市,本科,公办,浙江音乐学院,3a32560f79fd88f50782c2fa,西湖区,120.048145899999994,30.153842950000001,40.5452995,120.045933285000004,30.150939893899999,120.057888978999998,30.160483565900002,120.051911132000001,30.155711729899998,109243,109247,4,54013,54009,4
308,1236,916,中国美术学院,4133010355.000000000000000,浙江省,杭州市,本科,公办,中国美术学院(象山中心校区),cac5fc7663afdef22cb96d15,西湖区,120.072855399999995,30.157358479999999,47.9084015,120.067934003000005,30.153573826900001,120.076491285000003,30.161238560800001,120.072212644000004,30.157406193900002,109251,109254,3,54012,54009,3
309,2164,1658,湖北理工学院,4142010920.000000000000000,湖北省,黄石市,本科,公办,湖北理工学院,f396fc707c645fb672210bb7,下陆区,115.021454199999994,30.210652520000000,95.0317001,115.011734915999995,30.206316520100000,115.032598104000002,30.214817888500001,115.022166510000005,30.210567204299998,107410,107418,8,53990,53986,4
310,2887,2272,四川大学锦江学院,4151014039.000000000000000,四川省教育厅,眉山市,本科,民办,四川大学锦江学院,76ba3339e62cd4faad080f61,彭山区,103.870101800000000,30.217727109999998,41.2829018,103.865487947999995,30.214773006500000,103.872967078000002,30.222371034500000,103.869227512999998,30.218572020500002,103352,103354,2,53986,53983,3
311,1313,953,浙江外国语学院,4133014275.000000000000000,浙江省,杭州市,本科,公办,浙江外国语学院,dba9d453bec37d76ad04573d,西湖区,120.033201599999998,30.222240159999998,31.3782997,120.030228846000000,30.218328081100001,120.037660165000005,30.226812150099999,120.033944505999997,30.222570115600000,109237,109240,3,53985,53981,4
312,2132,1647,湖北师范大学,4142010513.000000000000000,湖北省,黄石市,本科,公办,湖北师范大学,f59e1170a6977a4f2e473356,黄石港区,115.057758600000000,30.231921369999998,87.7511978,115.048824948999993,30.225572349400000,115.066605103000001,30.237262992700000,115.057715025999997,30.231417670999999,107423,107430,7,53982,53977,5
313,1168,901,浙江工业大学,4133010337.000000000000000,浙江省,杭州市,本科,公办,浙江工业大学(屏峰校区),3e4a6c86b99cfe9d6c3e1b60,西湖区,120.036362499999996,30.230654789999999,86.6235962,120.025630821999997,30.222905618599999,120.044991917000004,30.239057665400001,120.035311368999999,30.230981642000000,109235,109243,8,53983,53976,7
