num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area,get,lngN,latN
747,536,1109,徽商职业学院,4134014191,安徽省,合肥市,专科,,徽商职业学院,117.037952,31.75614,2cc3c8e819b4caab4d2fdf14,肥西县,1,117.026004384888,31.752094410209
748,536,1109,徽商职业学院,4134014191,安徽省,合肥市,专科,,徽商职业学院(槽郢路),117.268077,31.843267,038144d6fc813254d4851f57,蜀山区,1,117.256114028439,31.8391231010355
749,537,1110,马鞍山职业技术学院,4134014192,安徽省,马鞍山市,专科,,马鞍山职业技术学院,118.567507,31.669165,764672e5106e76ae94ec8425,雨山区,1,118.556092508899,31.6649301126308
751,539,1112,安徽矿业职业技术学院,4134014229,安徽省教育厅,淮北市,专科,民办,安徽矿业职业技术学院,116.793825,33.954644,c2e18af521b3beaf0869d96e,相山区,1,116.781934854715,33.9500048617998
752,540,1113,合肥信息技术职业学院,4134014230,安徽省教育厅,合肥市,专科,民办,合肥信息技术职业学院,117.17978,31.764669,7478bba1161cf6237ab55c25,肥西县,1,117.167649384409,31.760901304331
757,544,1117,安徽汽车职业技术学院,4134014298,安徽省,合肥市,专科,,安徽汽车职业技术学院,117.278813,31.744957,670af5835868649c8e7727f4,包河区,1,117.266814032567,31.7409900763625
758,549,1122,安徽粮食工程职业学院,4134014418,安徽省,合肥市,专科,,安徽粮食工程职业学院,117.402623,31.922984,690bf1c2b7bc6648e812e4f0,瑶海区,1,117.390345641906,31.9189400897748
760,549,1122,安徽粮食工程职业学院,4134014418,安徽省,合肥市,专科,,安徽粮食工程职业学院(西区),117.237656,31.861065,a950766ad3e080149de32129,蜀山区,1,117.225750083576,31.8567538135375
761,551,1124,合肥科技职业学院,4134014420,安徽省教育厅,合肥市,专科,民办,合肥科技职业学院,117.037167,31.752733,a5cc6c4ebb16d1531894c6e0,肥西县,1,117.025223454308,31.7486738823515
762,553,1126,阜阳幼儿师范高等专科学校,4134014536,安徽省,阜阳市,专科,,阜阳幼儿师范高等专科学校,115.786187,32.905117,5e0e546731cd0a575bf6beef,颍州区,1,115.774263146983,32.9008786013278
763,554,1127,黄山健康职业学院,4134014704,安徽省教育厅,黄山市,专科,民办,黄山健康职业学院,118.202665,29.78077,64b6efb1a407f87102294f07,休宁县,1,118.191030940989,29.776863130886
765,555,1128,宿州航空职业学院,4134014747,安徽省教育厅,宿州市,专科,民办,宿州航空职业学院,117.23563,33.678243,0df1e91f3eb46d5f744ff159,埇桥区,1,117.223562982787,33.6733865774665
769,556,1168,福建船政交通职业学院,4135010866,福建省,福州市,专科,,福建船政交通职业学院,119.318408,26.033675,750ec165936def2a4c3a597b,仓山区,1,119.3070977096,26.0307684372882
770,556,1168,福建船政交通职业学院,4135010866,福建省,福州市,专科,,福建船政交通职业学院(长安校区),119.315774,26.037381,2a7a25ece5a91f636c3e1b4f,仓山区,1,119.304475556847,26.0344314226042
775,556,1168,福建船政交通职业学院,4135010866,福建省,福州市,专科,,福建船政交通职业学院(高盖山校区),119.319989,26.024919,51f7b6e0d62deaa4abf0cdcc,仓山区,1,119.30867584647,26.022034310226
777,557,1169,漳州职业技术学院,4135011314,福建省,漳州市,专科,,漳州职业技术学院,117.646759,24.52821,f4ad70b55e2873eec26c14ef,芗城区,1,117.635436454887,24.5253854154351
778,558,1170,闽西职业技术学院,4135011315,福建省,龙岩市,专科,,闽西职业技术学院(南校区),117.037921,25.068978,05dd7d5f13df587fad080fca,新罗区,1,117.026523066882,25.0657402155147
783,560,1172,福建华南女子职业学院,4135011499,福建省教育厅,福州市,专科,民办,福建华南女子职业学院(旗山校区),119.209437,26.030498,d6ee87246da5399da9f0cda8,闽侯县,1,119.198089501311,26.0277882531215
784,560,1172,福建华南女子职业学院,4135011499,福建省教育厅,福州市,专科,民办,福建华南女子职业学院(烟台山校区),119.321122,26.05089,071de35abcad65779a00500e,仓山区,1,119.309777958052,26.0480368288901
785,561,1173,福州职业技术学院,4135011502,福建省,福州市,专科,,福州职业技术学院,119.16418,26.080417,4a6525bb9ed0f29eafee7ac6,闽侯县,1,119.152830581513,26.0770718141278
786,565,1177,福建电力职业技术学院,4135012628,福建省,泉州市,专科,,福建电力职业技术学院,118.593126,24.952475,75036835970637af5e0d0203,丰泽区,1,118.58219652314,24.9494066036595
787,565,1177,福建电力职业技术学院,4135012628,福建省,泉州市,专科,,福建电力职业技术学院(洛江校区),118.642838,25.026529,96a9bcb2cb0572ce336212ee,洛江区,1,118.631813154918,25.023725583474
788,566,1178,厦门海洋职业技术学院,4135012629,福建省,厦门市,专科,,厦门海洋职业技术学院(翔安校区),118.262656,24.59813,968298d8aeb515b9c61e518f,翔安区,1,118.251378286247,24.5953202206188
789,566,1178,厦门海洋职业技术学院,4135012629,福建省,厦门市,专科,,厦门海洋职业技术学院(思明校区),118.112067,24.494228,803708f192db0179008972b6,思明区,1,118.100601425793,24.4907916940581
790,568,1180,福建卫生职业技术学院,4135012633,福建省,福州市,专科,,福建卫生职业技术学院,119.177774,26.14849,39d43f827ce4c186a9059dae,闽侯县,1,119.166468955321,26.1452793860611
792,572,1184,泉州华光职业学院,4135012927,福建省教育厅,泉州市,专科,民办,泉州华光职业学院,118.707302,24.966098,ad482ee0aad39b6f95ec84ca,惠安县,1,118.696242891,24.9627916310087
793,572,1184,泉州华光职业学院,4135012927,福建省教育厅,泉州市,专科,民办,泉州华光职业学院(北区),118.709693,24.971114,e420b3d044aa5784a8f729f9,惠安县,1,118.698615589659,24.9678425975504
796,573,1185,闽北职业技术学院,4135013764,福建省,南平市,专科,,闽北职业技术学院(江南校区),118.258048,26.584793,14b279c95039f064940319ad,延平区,1,118.24661446121,26.5824868263417
798,574,1186,福州黎明职业技术学院,4135013765,福建省教育厅,福州市,专科,民办,福州黎明职业技术学院,119.186194,25.912993,181653345a32c907fb2d61cc,闽侯县,1,119.174895942561,25.9097531945059
799,574,1186,福州黎明职业技术学院,4135013765,福建省教育厅,福州市,专科,民办,福州黎明职业技术学院(福屿校区),119.284842,26.084457,b292b3aa88a0492bbe4842e2,鼓楼区,1,119.273630216505,26.0812312028756
801,575,1187,厦门演艺职业学院,4135013767,福建省教育厅,厦门市,专科,民办,厦门演艺职业学院,118.272552,24.588576,8b960c32f7bead3c40e19231,翔安区,1,118.261286161396,24.585754363075
802,576,1188,厦门华天涉外职业技术学院,4135013768,福建省教育厅,厦门市,专科,民办,厦门华天涉外职业技术学院,118.256782,24.609822,4cf8d24e24a1cbe49cf7795a,翔安区,1,118.245496806304,24.6069721914641
803,577,1189,福州科技职业技术学院,4135013769,福建省教育厅,福州市,专科,民办,福州科技职业技术学院,119.253429,26.085497,5211d219a286215a7dc87604,仓山区,1,119.242134781452,26.0826956128088
807,580,1192,湄洲湾职业技术学院,4135013772,福建省,莆田市,专科,,湄洲湾职业技术学院,118.861672,25.270463,881a28e7249a0d47f942b27a,仙游县,1,118.850573471927,25.267726930644
808,580,1192,湄洲湾职业技术学院,4135013772,福建省,莆田市,专科,,湄洲湾职业技术学院(梧塘校区),119.096454,25.503662,7ef85129f87436d716c9056a,涵江区,1,119.084966613837,25.500606287408
809,581,1193,福建生物工程职业技术学院,4135013969,福建省,福州市,专科,,福建生物工程职业技术学院,119.25334,26.086639,15e1e85e216c77a25810935a,仓山区,1,119.242045888163,26.08384011862
810,581,1193,福建生物工程职业技术学院,4135013969,福建省,福州市,专科,,福建生物工程职业技术学院(铜盘校区),119.259763,26.110519,1dff81b60f0473e13f9a5e68,闽侯县,1,119.248516195063,26.1076217194881
811,583,1195,福建幼儿师范高等专科学校,4135013972,福建省,福州市,专科,,福建幼儿师范高等专科学校,119.312999,26.036059,cf8463352747e37feddfca87,仓山区,1,119.301717821685,26.0330617261758
812,583,1195,福建幼儿师范高等专科学校,4135013972,福建省,福州市,专科,,福建幼儿师范高等专科学校(白马校区),119.294011,26.087112,69fcd6df46ec432ecb2915b6,鼓楼区,1,119.282785349694,26.0839048193395
813,583,1195,福建幼儿师范高等专科学校,4135013972,福建省,福州市,专科,,福建幼儿师范高等专科学校(金山校区),119.271086,26.033532,2b9810cd7a1f1832f33cbac4,仓山区,1,119.259891815642,26.0303962551634
814,584,1196,厦门城市职业学院,4135013973,福建省,厦门市,专科,,厦门城市职业学院,118.172844,24.468855,691305231574820a735e80ae,思明区,1,118.161478377191,24.4656391153298
815,584,1196,厦门城市职业学院,4135013973,福建省,厦门市,专科,,厦门城市职业学院(斗西校区),118.092488,24.471295,d6c5d991477891e930169b76,思明区,1,118.081096550144,24.4676103796548
816,587,1199,宁德职业技术学院,4135013977,福建省,宁德市,专科,,宁德职业技术学院,119.662702,27.100689,a3f21eeea57a86442eb17ea4,福安市,1,119.651718999108,27.0978707336667
819,588,1200,福州软件职业技术学院,4135013978,福建省教育厅,福州市,专科,民办,福州软件职业技术学院(长乐校区),119.709605,25.974794,102eecc1f6956e7135b06c45,长乐区,1,119.698480423667,25.9722591158184
820,590,1202,厦门软件职业技术学院,4135014059,福建省教育厅,厦门市,专科,民办,厦门软件职业技术学院,118.081478,24.622274,783a63f07e5f1c8a9ef7795a,集美区,1,118.070055761904,24.6186044963301
821,591,1203,福建体育职业技术学院,4135014060,福建省,福州市,专科,,福建体育职业技术学院,119.306166,26.118805,f99854c4c3a4cd04fd0eb098,鼓楼区,1,119.29491804924,26.1157548428126
822,593,1205,厦门南洋职业学院,4135014111,福建省教育厅,厦门市,专科,民办,厦门南洋职业学院,118.2595,24.606617,3ccd35af7705910d13293516,翔安区,1,118.248215304178,24.6037894315255
823,594,1206,厦门东海职业技术学院,4135014112,福建省教育厅,厦门市,专科,民办,厦门东海职业技术学院,118.179015,24.751717,5e5d952775e77d255f0d02b5,同安区,1,118.167633881328,24.7484033636282
824,595,1207,漳州科技职业学院,4135014113,福建省教育厅,漳州市,专科,民办,漳州科技职业学院,117.543091,24.082247,9ee5a929741be0e5c72ba114,漳浦县,1,117.531718493628,24.07939622798
825,598,1210,漳州卫生职业学院,4135014117,福建省,漳州市,专科,,漳州卫生职业学院,117.640172,24.533657,50fb64ff7962e95de9f8531d,芗城区,1,117.628885009128,24.5307292197539
826,600,1212,泉州轻工职业学院,4135014232,福建省教育厅,泉州市,专科,民办,泉州轻工职业学院,118.554034,24.81646,5c56edd65f235159a1d230dc,晋江市,1,118.543096216462,24.8131310491746
827,606,1263,上饶幼儿师范高等专科学校,3636000312,江西省,上饶市,专科,,上饶幼儿师范高等专科学校,117.988372,28.423997,7e363692b8b0f6598733046b,信州区,1,117.976873995562,28.4211908157192
829,607,1264,抚州幼儿师范高等专科学校,3636000519,江西省,抚州市,专科,,抚州幼儿师范高等专科学校,116.418811,27.954949,4f57559939943d0d95ec84b1,临川区,1,116.407345683074,27.9517697172205
830,609,1266,江西医学高等专科学校,4136010888,江西省,上饶市,专科,,江西医学高等专科学校,117.983285,28.424548,7bfd452371de1a9e4bcc4aeb,信州区,1,117.971819332281,28.421675925683
831,610,1267,九江职业大学,4136011505,江西省,九江市,专科,,九江职业大学(濂溪校区),116.008904,29.658458,588f6e173fac38641e580038,濂溪区,1,115.997280688254,29.6551531680753
832,610,1267,九江职业大学,4136011505,江西省,九江市,专科,,九江职业大学(鹤问湖校区),115.968728,29.707419,17dbfe64cc6d36192fb908ef,浔阳区,1,115.957204187652,29.7042907664825
835,611,1268,九江职业技术学院,4136011785,江西省,九江市,专科,,九江职业技术学院,115.999008,29.686579,4fa7c073a62b6f0ef82d6125,濂溪区,1,115.987371155089,29.6834373439571
836,611,1268,九江职业技术学院,4136011785,江西省,九江市,专科,,九江职业技术学院(濂溪校区),116.021312,29.676474,fc4a3a3eea951249bb17e7d5,濂溪区,1,116.009698805346,29.6729038269725
837,615,1272,江西电力职业技术学院,4136012933,江西省,南昌市,专科,,江西电力职业技术学院,115.815475,28.723998,bd5046e8c54a2341d72ce209,新建区,1,115.803997596912,28.72089352459
838,616,1273,江西环境工程职业学院,4136012934,江西省,赣州市,专科,,江西环境工程职业学院(东江源校区),114.921123,25.889649,ada07f48ac1607b2c51b759c,章贡区,1,114.909883216341,25.8871433562534
840,616,1273,江西环境工程职业学院,4136012934,江西省,赣州市,专科,,江西环境工程职业学院九龙驾校,114.920411,25.88599,2c0c49503bcdd27716a19081,章贡区,1,114.909168326802,25.8834905441495
841,618,1275,鹰潭职业技术学院,4136012937,江西省,鹰潭市,专科,,鹰潭职业技术学院,117.063484,28.301142,558eb93b68f29d6081288a66,贵溪市,1,117.051683806581,28.2986544608674
845,619,1276,江西信息应用职业技术学院,4136012939,江西省,南昌市,专科,,江西信息应用职业技术学院,115.91224,28.593585,cac5fc7642ad3ff32cb96d1b,青云谱区,1,115.900950932158,28.5907416554137
846,621,1278,江西财经职业学院,4136012941,江西省,九江市,专科,,江西财经职业学院,116.001418,29.710789,c04f0ed001fa8093f13cba9f,浔阳区,1,115.989800592257,29.7076117187823
847,621,1278,江西财经职业学院,4136012941,江西省,九江市,专科,,江西财经职业学院(八里湖校区),115.92126,29.641359,ea5fcd0c67c8781a636858b8,柴桑区,1,115.909937271061,29.6377701191117
848,622,1279,江西应用技术职业学院,4136012942,江西省,赣州市,专科,,江西应用技术职业学院(黄金校区),114.900057,25.808199,17009d98c353ecee1894c6f1,章贡区,1,114.888785365666,25.805710404376
849,622,1279,江西应用技术职业学院,4136012942,江西省,赣州市,专科,,江西应用技术职业学院(章贡校区),114.950922,25.853707,2e00c5ddabafbb1cd7851f39,章贡区,1,114.939725747609,25.8506550145647
850,628,1285,江西工业贸易职业技术学院,4136013423,江西省,南昌市,专科,,江西工业贸易职业技术学院,115.793989,28.660004,844a750ea8dd9bc462685827,红谷滩区,1,115.782501310591,28.6569508663611
853,631,1288,江西生物科技职业学院,4136013426,江西省,南昌市,专科,,江西生物科技职业学院,115.944008,28.568898,87248d9604dea1b32806ce62,南昌县,1,115.932716386493,28.5660923269878
854,633,1290,抚州职业技术学院,4136013428,江西省,抚州市,专科,,抚州职业技术学院,116.401229,27.961227,bbeac9361128d6ab33169b49,临川区,1,116.389772885985,27.9579933536147
857,634,1291,江西中医药高等专科学校,4136013775,江西省,抚州市,专科,,江西中医药高等专科学校(新校区),116.403721,27.952499,da17f4febdf768555e0d022a,临川区,1,116.392274515476,27.9492550527685
858,634,1291,江西中医药高等专科学校,4136013775,江西省,抚州市,专科,,江西中医药高等专科学校(老校区),116.364405,27.974593,c6453f641b030b092ad7ab40,临川区,1,116.352848558599,27.9719441247568
859,635,1292,江西经济管理职业学院,4136013866,江西省,南昌市,专科,,江西经济管理职业学院,115.807543,28.645634,60d7bcfc13d3603e43e192f9,红谷滩区,1,115.796097690641,28.6425349408825
860,637,1294,江西工程职业学院,4136013868,江西省,南昌市,专科,,江西工程职业学院,115.904222,28.655707,c7eca12b69d5e437e115f90f,西湖区,1,115.892932192691,28.6529575499143
861,640,1297,江西航空职业技术学院,4136013871,江西省教育厅,南昌市,专科,民办,江西航空职业技术学院(新溪桥东一路),115.930386,28.646036,4fc3161ac947fea93a13fd0f,青云谱区,1,115.919150709108,28.6430825042633
862,640,1297,江西航空职业技术学院,4136013871,江西省教育厅,南昌市,专科,民办,江西航空职业技术学院(昌南校区),115.939569,28.499855,ab0334a811a4ba7d4e5547ae,南昌县,1,115.928298040853,28.4970239447649
864,640,1297,江西航空职业技术学院,4136013871,江西省教育厅,南昌市,专科,民办,江西航空职业技术学院(经开校区),115.905588,28.795449,bd905ac377756455bda240dd,新建区,1,115.894285000227,28.7925860744642
866,651,1308,景德镇陶瓷职业技术学院,4136014402,江西省教育厅,景德镇市,专科,民办,景德镇陶瓷职业技术学院,117.240006,29.366198,8bc85716b08db18c2cb96d86,浮梁县,1,117.228342460362,29.3625254846411
867,659,1316,南昌影视传播职业学院,4136014544,江西省教育厅,南昌市,专科,民办,南昌影视传播职业学院,115.960139,28.749812,f9aeac1598f6eb56cd04ef00,南昌县,1,115.94874783611,28.7471563442272
870,676,1403,山东劳动职业技术学院,4137012329,山东省,济南市,专科,,山东劳动职业技术学院(长清校区),116.824472,36.578294,49a02a7a76bc6a412b201a50,长清区,1,116.812237785366,36.572508972222
871,676,1403,山东劳动职业技术学院,4137012329,山东省,济南市,专科,,山东劳动职业技术学院(槐荫校区),116.979222,36.652209,7d855d544e7a5aebae0457c7,槐荫区,1,116.967022416593,36.6460009933443
872,679,1406,潍坊职业学院,4137012391,山东省,潍坊市,专科,,潍坊职业学院,119.148671,36.722492,2ad32cc35d47f38e9d95de31,奎文区,1,119.136304827874,36.7157890404369
873,679,1406,潍坊职业学院,4137012391,山东省,潍坊市,专科,,潍坊职业学院(滨海校区),119.212474,37.092191,fa88646564d7a0dedeee8b5a,寒亭区,1,119.200045937388,37.0858142758547
875,684,1411,山东科技职业学院,4137012819,山东省,潍坊市,专科,,山东科技职业学院,119.030401,36.669209,f3c2373c7afbe353d22dd634,潍城区,1,119.018185398261,36.6626188273325
876,684,1411,山东科技职业学院,4137012819,山东省,潍坊市,专科,,山东科技职业学院(滨海校区),119.218922,37.100762,58021c71592850ae018972a2,寒亭区,1,119.206477986273,37.0944512978079
879,690,1417,山东畜牧兽医职业学院,4137012947,山东省,潍坊市,专科,,山东畜牧兽医职业学院(北校区),119.177082,36.714921,f696f3c2b993f2ea1b11d531,奎文区,1,119.164810689273,36.7081815015681
880,690,1417,山东畜牧兽医职业学院,4137012947,山东省,潍坊市,专科,,山东畜牧兽医职业学院(南校区),119.174409,36.709816,1eeed546e2b9598fb5147f5e,奎文区,1,119.162143155628,36.7030527958535
881,696,1423,青岛酒店管理职业技术学院,4137013011,山东省,青岛市,专科,,青岛酒店管理职业技术学院,120.496077,36.175255,687cc92a711082031811d50e,李沧区,1,120.484733380634,36.1687644633592
882,697,1424,山东信息职业技术学院,4137013012,山东省,潍坊市,专科,,山东信息职业技术学院,119.160842,36.71709,41c8c7761519490e1e1d1165,奎文区,1,119.148544453993,36.7102817661709
883,697,1424,山东信息职业技术学院,4137013012,山东省,潍坊市,专科,,山东信息职业技术学院(滨海校区),119.206584,37.088106,a5c7d23c37e90625dc1e52ff,寒亭区,1,119.194174764298,37.081638477121
885,704,1431,济南职业学院,4137013323,山东省,济南市,专科,,济南职业学院(彩石校区),117.267088,36.639758,341c35deca5ab4bfe607386d,历城区,1,117.254643357679,36.6333382555988
886,704,1431,济南职业学院,4137013323,山东省,济南市,专科,,济南职业学院(南校区),117.031501,36.645702,680fb7032c74479d8ab98881,历下区,1,117.019091850227,36.6393033055681
888,706,1433,潍坊工商职业学院,4137013388,山东省教育厅,潍坊市,专科,民办,潍坊工商职业学院,119.502634,35.963892,4ab687da5d5d35b27069d3cb,诸城市,1,119.490549612953,35.9576986454954
891,723,1450,菏泽家政职业学院,4137014118,山东省,菏泽市,专科,,菏泽家政职业学院,116.105329,34.766419,3083924ecb736da296f08c5f,单县,1,116.093007980649,34.7615405675574
892,724,1451,山东传媒职业学院,4137014193,山东省,济南市,专科,,山东传媒职业学院(章丘校区),117.487517,36.669845,447c70cb40f7107a130daa86,章丘区,1,117.474994543383,36.6631515445157
893,724,1451,山东传媒职业学院,4137014193,山东省,济南市,专科,,山东传媒职业学院(文东校区),117.073695,36.659366,b66eb17426d4d66a4e2fdf6f,历下区,1,117.061017272222,36.6532807777356
894,725,1452,临沂职业学院,4137014195,山东省,临沂市,专科,,临沂职业学院,118.292118,35.016577,b703e96bf43e61f98e1a8980,罗庄区,1,118.279996071349,35.0112895454384
895,725,1452,临沂职业学院,4137014195,山东省,临沂市,专科,,临沂职业学院(经济开发区校区),118.430615,34.99478,96dc37d85e87553743ab9a70,河东区,1,118.418430205911,34.9890293175456
899,736,1463,菏泽职业学院,4137014477,山东省,菏泽市,专科,,菏泽职业学院,115.483858,35.285667,1b72c761216758e0c5f50d5b,牡丹区,1,115.471434208861,35.2801216143005
901,738,1465,威海海洋职业学院,4137014507,山东省,威海市,专科,,威海海洋职业学院,122.445818,37.069794,3df537c8af62aa420c0e6b69,荣成市,1,122.434326185703,37.0631625685535
902,741,1468,日照航海工程职业学院,4137014605,山东省教育厅,日照市,专科,民办,日照航海工程职业学院,119.530913,35.476258,c7ccf8922574cdf39322e0e3,东港区,1,119.519061964094,35.470136024233
903,743,1470,青岛幼儿师范高等专科学校,4137014688,山东省,青岛市,专科,,青岛幼儿师范高等专科学校,120.120347,36.179864,1cdd79165a785eafd42ce2de,胶州市,1,120.108580726617,36.1732190875801
906,746,1473,临沂科技职业学院,4137014708,山东省,临沂市,专科,,临沂科技职业学院,118.510133,35.115579,746e74098779923dadcb6629,河东区,1,118.497991018906,35.1104531611723
907,751,1535,漯河职业技术学院,4141010835,河南省,漯河市,专科,,漯河职业技术学院,114.015637,33.575362,f6ea5ec773e433ddf7e73bd9,源汇区,1,114.003358064488,33.5705951537916
911,751,1535,漯河职业技术学院,4141010835,河南省,漯河市,专科,,漯河职业技术学院(临颍分院),113.96208,33.836418,5ce7cd0dd22bb517b3077d56,临颍县,1,113.949737636323,33.8322528625667
912,752,1536,三门峡职业技术学院,4141010842,河南省,三门峡市,专科,,三门峡职业技术学院,111.168355,34.794162,5215e225c25442d5d2f49e76,湖滨区,1,111.155750926356,34.7892498617855
913,754,1538,开封大学,4141011069,河南省,开封市,专科,,开封大学(北校区),114.340939,34.832959,f7cb723c7336d67b7702697a,龙亭区,1,114.328562494488,34.8276960782087
917,754,1538,开封大学,4141011069,河南省,开封市,专科,,开封大学新校区/开封大学,114.340525,34.83034,db6d8d5886c528055b3ac88d,龙亭区,1,114.328147857646,34.8250880668312
919,757,1541,郑州电力高等专科学校,4141011828,河南省,郑州市,专科,,郑州电力高等专科学校,113.904446,34.804218,49a02a7a5c0ab4402b201afe,中牟县,1,113.892143453153,34.7991545907832
920,758,1542,黄河水利职业技术学院,4141012058,河南省,开封市,专科,,黄河水利职业技术学院,114.326923,34.833466,764672e59535f9ad94ec84c2,龙亭区,1,114.314495729653,34.8284727329562
923,760,1544,河南工业和信息化职业学院,4141012581,河南省,焦作市,专科,,河南工业和信息化职业学院,113.296598,35.203232,fb6e0ad2af250ad93f9a5e37,山阳区,1,113.283780189642,35.1974434886186
926,768,1552,河南工业职业技术学院,4141012794,河南省,南阳市,专科,,河南工业职业技术学院(新校区),112.603574,33.043616,2d26cb915e25094c3310afd3,宛城区,1,112.591284904174,33.0397988174831
927,768,1552,河南工业职业技术学院,4141012794,河南省,南阳市,专科,,河南工业职业技术学院(老校区),112.551321,33.01316,c9e43972289e5a769d9d68df,宛城区,1,112.539070093917,33.0089354797144
928,768,1552,河南工业职业技术学院,4141012794,河南省,南阳市,专科,,河南工业职业技术学院文化路生活区,112.53454,33.008752,fa7da3e878f11b6142d63ef1,卧龙区,1,112.522163255425,33.0047584958646
929,772,1556,河南质量工程职业学院,4141013564,河南省,平顶山市,专科,,河南质量工程职业学院,113.297889,33.71859,764672e597ffffad95ec84b8,湛河区,1,113.285243788889,33.7137930278267
930,776,1560,商丘医学高等专科学校,4141013782,河南省,商丘市,专科,,商丘医学高等专科学校(新校区),115.714852,34.36339,7d6e6e90cf2ca5f193114c9a,梁园区,1,115.702753722383,34.3586674170159
931,795,1579,新乡职业技术学院,4141014245,河南省,新乡市,专科,,新乡职业技术学院,114.048985,35.284734,5e53af1a376f5b224051c09b,红旗区,1,114.036272049314,35.2792742611134
932,795,1579,新乡职业技术学院,4141014245,河南省,新乡市,专科,,新乡职业技术学院(北校区),114.046723,35.397116,4f64412b1abc50b9ab0dd8b8,卫辉市,1,114.034020585091,35.3915285173878
934,803,1587,河南应用技术职业学院,4141014307,河南省,郑州市,专科,,河南应用技术职业学院,113.545708,34.778737,79fd6ea21a99ea35d42ce259,中原区,1,113.533106587426,34.7736429371748
935,817,1601,河南医学高等专科学校,4141014466,河南省,郑州市,专科,,河南医学高等专科学校,113.713892,34.620649,c7fb04bdf9d2e315fa0cad70,新郑市,1,113.70114253404,34.6161375688114
937,823,1607,濮阳医学高等专科学校,4141014597,河南省,濮阳市,专科,,濮阳医学高等专科学校,114.998545,35.817475,961df256ff9c330a8e77273b,华龙区,1,114.986293280921,35.8116219281866
939,834,1618,河南对外经济贸易职业学院,4141014712,河南省,开封市,专科,,河南对外经济贸易职业学院,114.239919,34.835146,39c5d4b8d9126940e812e406,龙亭区,1,114.227655599379,34.8297248587065
942,835,1619,濮阳石油化工职业技术学院,4141014713,河南省,濮阳市,专科,,濮阳石油化工职业技术学院,115.110728,35.778358,0a46dc0f788c3f5e30621250,华龙区,1,115.098219544961,35.7721501556992
947,837,1621,兰考三农职业学院,4141014715,河南省,开封市,专科,,兰考三农职业学院,114.804325,34.804693,85f3bf53109b5962a1046451,兰考县,1,114.792153689912,34.799867830549
948,849,1701,武汉职业技术学院,4142010834,湖北省,武汉市,专科,,武汉职业技术学院,114.422856,30.490329,696ec5b04dc2a578100daa43,洪山区,1,114.410729997149,30.4869775370232
949,849,1701,武汉职业技术学院,4142010834,湖北省,武汉市,专科,,武汉职业技术学院(东区),114.422827,30.490246,ae6053fc13ed3b15f03cba17,洪山区,1,114.410701086997,30.4868944722512
950,852,1704,荆州理工职业学院,4142011074,湖北省,荆州市,专科,,荆州理工职业学院(中校区),112.259248,30.334966,d627de791437139f5e0d02d2,沙市区,1,112.246975834136,30.3318427962478
951,852,1704,荆州理工职业学院,4142011074,湖北省,荆州市,专科,,荆州理工职业学院(东校区),112.300071,30.301515,d5ff0d3541fe18705bf6be3b,沙市区,1,112.287855010642,30.2979877168011
954,855,1707,武汉城市职业学院,4142011796,湖北省,武汉市,专科,,武汉城市职业学院,114.328791,30.482329,bf29b702f57bd3e409b93a18,洪山区,1,114.316806974588,30.4788914893055
955,855,1707,武汉城市职业学院,4142011796,湖北省,武汉市,专科,,武汉城市职业学院(南校区),114.320914,30.445304,32e733522d974ad5250bd06c,洪山区,1,114.308927114501,30.4420087875785
956,862,1714,武汉工程职业技术学院,4142012738,湖北省,武汉市,专科,,武汉工程职业技术学院(校本部),114.553483,30.718569,341c35defd9381bde6073824,新洲区,1,114.541746411755,30.7154129475727
957,862,1714,武汉工程职业技术学院,4142012738,湖北省,武汉市,专科,,武汉工程职业技术学院(凤凰山校区),114.428302,30.655896,ee7986a1e0ff3b11e6073892,青山区,1,114.416159998799,30.6524903089818
959,869,1721,武汉软件工程职业学院,4142012978,湖北省,武汉市,专科,,武汉软件工程职业学院,114.433626,30.450796,d52831f99a3b91a62ffaa780,江夏区,1,114.421543804923,30.4474503478262
960,869,1721,武汉软件工程职业学院,4142012978,湖北省,武汉市,专科,,武汉软件工程职业学院(武昌校区),114.359666,30.608892,1393a52212dca57e96ca07f8,武昌区,1,114.347736966265,30.6048962170239
962,874,1726,湖北城市建设职业技术学院,4142012983,湖北省,武汉市,专科,,湖北城市建设职业技术学院,114.443373,30.407743,ac8555710625c676a10464df,江夏区,1,114.431303798389,30.404306462624
963,882,1734,武汉商贸职业学院,4142012991,湖北省教育厅,武汉市,专科,民办,武汉商贸职业学院,114.467834,30.442733,550fd5f999cb4579931fc9df,江夏区,1,114.455962623804,30.4389312659139
964,883,1735,湖北艺术职业学院,4142013263,湖北省,武汉市,专科,,湖北艺术职业学院,114.378261,30.516706,beabdbf47cec64987169d3e2,洪山区,1,114.366288518413,30.5127503854557
965,883,1735,湖北艺术职业学院,4142013263,湖北省,武汉市,专科,,湖北艺术职业学院(石牌岭路校区),114.349857,30.531756,7e685ff42ee50f1b465726ee,武昌区,1,114.337912671471,30.527903738267
966,883,1735,湖北艺术职业学院,4142013263,湖北省,武汉市,专科,,湖北艺术职业学院(武珞路),114.353553,30.533978,15e1e85e023018a359109389,洪山区,1,114.341616722717,30.530072237445
