num,campusID,name,lng,lat,address,uid,city,type,district,
91,4132014000,江苏城市职业学院(定淮门东校区),118.76152,32.074839,南京市鼓楼区古平岗35-1号,7596043477499002f8f0cb08,南京市,专科,鼓楼区
92,4132014000,江苏城市职业学院(挹江门校区),118.75682,32.090087,江苏省南京市鼓楼区龙池庵62号,d991e116f56844281e3894a0,南京市,专科,鼓楼区
93,4132014001,南京城市职业学院(溧水校区),119.008645,31.722402,江苏省南京市溧水区高山路1号,0cf709e87cca5662a9059da3,南京市,专科,溧水区
94,4132014001,南京城市职业学院(新街口校区),118.795204,32.045252,江苏省南京市秦淮区游府西街46号,209fe1a953bb3ed2badf8fd4,南京市,专科,秦淮区
95,4132014001,南京城市职业学院(浦口校区),118.719077,32.114526,江苏省南京市浦口区浦东路15号,a0c9a272bbbf2479fea778c3,南京市,专科,浦口区
96,4132014001,南京城市职业学院(玄武分校),118.82858,32.057472,江苏省南京市玄武区富贵山7号,3c641b77147f8f5408ccddeb,南京市,专科,玄武区
97,4132014001,南京城市职业学院,118.841294,31.958958,河滨路28号,909757d711150a6fbb17e7af,南京市,专科,江宁区
98,4132014001,南京城市职业学院下关校区(幕府西路校区),118.781235,32.113062,江苏省南京市鼓楼区幕府西路9号,820239ae487ff8a458f6bed6,南京市,专科,鼓楼区
99,4132014056,南京机电职业技术学院(高淳校区),118.894435,31.391839,江苏省南京市高淳区鹿鸣大道33号,094536694b322b146f3e1b03,南京市,专科,高淳区
100,4132014180,南京旅游职业学院,118.89785,31.934879,月华西路1号,60bf6264c043214714c8f656,南京市,专科,江宁区
101,4132014180,南京旅游职业学院(华严岗校区),118.755239,32.081766,江苏省南京市鼓楼区华严岗1号,8aca779926899f55b45f1eb4,南京市,专科,鼓楼区
102,4132014255,江苏卫生健康职业学院(浦口校区),118.617575,32.081803,南京浦口区黄山岭路69号,9bba08c2dacb2247a1d23090,南京市,专科,浦口区
103,4132014255,江苏卫生健康职业学院,118.756749,32.04952,江苏省南京市鼓楼区凤凰西街150-1号,f09d23af0570a88922f01753,南京市,专科,鼓楼区
104,4132014255,江苏卫生健康职业学院,118.784025,32.047874,江苏省南京市秦淮区汉中路129号,0566be02f5e91bd98b2fb5d0,南京市,专科,秦淮区
